condition,bootstrap_configuration,cluster_counts,probability,D,alpha,beta,weighted_sse,converged,alpha_at_lower_bound,beta_at_lower_bound,any_upper_bound
nordholt_ddac,115,0;1;1;2;0;2,0.0038580246913580292,-69.81740584439429,1.0000004840466996e-08,27.29108593838314,136.48599083424818,True,True,False,False
nordholt_ddac,116,0;1;1;2;1;1,0.007716049382716059,-69.84461798736177,1.0000336682156705e-08,27.562033811454672,134.7662391727531,True,True,False,False
nordholt_ddac,117,0;1;1;2;2;0,0.0038580246913580292,-69.87228153554929,1.0000000000000018e-08,27.81107923001304,132.95238920356113,True,True,False,False
nordholt_ddac,118,0;1;1;3;0;1,0.00257201646090535,-67.08691142741267,1.0000000000000018e-08,27.036153862759924,108.4267075274734,True,True,False,False
nordholt_ddac,119,0;1;1;3;1;0,0.00257201646090535,-67.13747977403965,1.0000000000000018e-08,27.27745814464445,107.02915838357562,True,True,False,False
nordholt_ddac,120,0;1;1;4;0;0,0.0006430041152263385,-64.43509647135222,1.0000000000000018e-08,27.02571096533779,74.41261041284756,True,True,False,False
nordholt_ddac,121,0;1;2;0;0;3,0.001286008230452675,-72.23571104756911,1.0000000000000018e-08,28.408778026090108,160.82138625192815,True,True,False,False
nordholt_ddac,122,0;1;2;0;1;2,0.0038580246913580292,-72.2242558743792,1.0000000000000018e-08,28.830279037849945,158.56960093427773,True,True,False,False
nordholt_ddac,123,0;1;2;0;2;1,0.0038580246913580292,-72.21788313032447,1.0000000000000018e-08,29.18899099939726,156.21506973598844,True,True,False,False
nordholt_ddac,124,0;1;2;0;3;0,0.001286008230452675,-72.21536592430701,1.0000000000000018e-08,29.49745433473382,153.7798642298486,True,True,False,False
nordholt_ddac,125,0;1;2;1;0;2,0.0038580246913580292,-69.61511911658097,1.0000000000000018e-08,27.246384616016666,138.466790414214,True,True,False,False
nordholt_ddac,126,0;1;2;1;1;1,0.007716049382716059,-69.62301432703617,1.000009047059115e-08,27.62378640667039,136.75861754416667,True,True,False,False
nordholt_ddac,127,0;1;2;1;2;0,0.0038580246913580292,-69.63370739785586,1.0000000000000018e-08,27.961377013372566,134.92405053134115,True,True,False,False
nordholt_ddac,128,0;1;2;2;0;1,0.0038580246913580292,-66.8717372424956,1.0000000000000018e-08,26.909962549720436,109.89414335827797,True,True,False,False
nordholt_ddac,129,0;1;2;2;1;0,0.0038580246913580292,-66.91105686568307,1.0000000000000018e-08,27.228267413573345,108.55174090931267,True,True,False,False
nordholt_ddac,130,0;1;2;3;0;0,0.001286008230452675,-64.18027033480041,1.0000000000000018e-08,26.908981038041894,75.27753012541493,True,True,False,False
nordholt_ddac,131,0;1;3;0;0;2,0.001286008230452675,-69.42159314358733,1.0000000000000018e-08,27.13554028654333,140.41025615498182,True,True,False,False
nordholt_ddac,132,0;1;3;0;1;1,0.00257201646090535,-69.38415440716838,1.0000420281569278e-08,27.75303830499766,138.71317914350254,True,True,False,False
nordholt_ddac,133,0;1;3;0;2;0,0.001286008230452675,-69.35782142434992,1.0000000000000018e-08,28.27636136780681,136.8215466586957,True,True,False,False
nordholt_ddac,134,0;1;3;1;0;1,0.00257201646090535,-66.67218124324596,1.0000002454077474e-08,26.66916408844405,111.27628495216206,True,True,False,False
nordholt_ddac,135,0;1;3;1;1;0,0.00257201646090535,-66.68721024286889,1.0000000000000018e-08,27.13273203416297,110.02125111700173,True,True,False,False
nordholt_ddac,136,0;1;3;2;0;0,0.001286008230452675,-63.928653715115324,1.0000001532937113e-08,26.71164370207063,76.03387846913984,True,True,False,False
nordholt_ddac,137,0;1;4;0;0;1,0.0006430041152263385,-66.53756528545748,1.0000000000000018e-08,26.066237257099832,112.4857695177485,True,True,False,False
nordholt_ddac,138,0;1;4;0;1;0,0.0006430041152263385,-66.48411437831105,1.0000000000000018e-08,26.89633343703041,111.42082423583278,True,True,False,False
nordholt_ddac,139,0;1;4;1;0;0,0.0006430041152263385,-63.700154275772874,1.0019186048637434e-08,26.321834705619843,76.62584984075076,True,True,False,False
nordholt_ddac,140,0;1;5;0;0;0,0.00012860082304526734,-999.9999999999953,302.51307417166055,63.02018625858881,59.69885385206892,True,False,False,True
nordholt_ddac,141,0;2;0;0;0;4,0.0003215020576131692,-72.16952411144955,1.0000000000000018e-08,26.715945485522667,216.05031198164616,True,True,False,False
nordholt_ddac,142,0;2;0;0;1;3,0.001286008230452675,-72.18954765644162,1.0000000000000018e-08,27.07123628566446,214.375565301336,True,True,False,False
nordholt_ddac,143,0;2;0;0;2;2,0.0019290123456790144,-72.21042530119298,1.0000000000000018e-08,27.390693543029666,212.57244391468453,True,True,False,False
nordholt_ddac,144,0;2;0;0;3;1,0.001286008230452675,-72.23184256000148,1.0000000000000018e-08,27.679335703100126,210.65984686676725,True,True,False,False
nordholt_ddac,145,0;2;0;0;4;0,0.0003215020576131692,-72.25371154031544,1.0000014393709622e-08,27.941306395953035,208.65315553101817,True,True,False,False
nordholt_ddac,146,0;2;0;1;0;3,0.001286008230452675,-69.48784538664194,1.0000000000000018e-08,26.278804490005975,192.06391099994167,True,True,False,False
nordholt_ddac,147,0;2;0;1;1;2,0.0038580246913580292,-69.51758441828682,1.0000000000000018e-08,26.590798643920998,190.75944336967905,True,True,False,False
nordholt_ddac,148,0;2;0;1;2;1,0.0038580246913580292,-69.54782634329021,1.00000024600471e-08,26.87781030783367,189.32793438946965,True,True,False,False
nordholt_ddac,149,0;2;0;1;3;0,0.001286008230452675,-69.57828850600721,1.0000000000000018e-08,27.14275654944086,187.78423576131416,True,True,False,False
nordholt_ddac,150,0;2;0;2;0;2,0.0019290123456790144,-66.74250992910375,1.0000000000000018e-08,26.214732332411618,162.61765393812283,True,True,False,False
nordholt_ddac,151,0;2;0;2;1;1,0.0038580246913580292,-66.79456628568933,1.0000000000000018e-08,26.484435974373778,161.58675679826098,True,True,False,False
nordholt_ddac,152,0;2;0;2;2;0,0.0019290123456790144,-66.8465610102433,1.0000009754896781e-08,26.73625722105054,160.43867550263508,True,True,False,False
nordholt_ddac,153,0;2;0;3;0;1,0.001286008230452675,-64.04986969434002,1.0000000000000018e-08,26.354317401993587,127.4073988354188,True,True,False,False
nordholt_ddac,154,0;2;0;3;1;0,0.001286008230452675,-64.14136567966774,1.0000000000000018e-08,26.583076072081134,126.64209714626958,True,True,False,False
nordholt_ddac,155,0;2;0;4;0;0,0.0003215020576131692,-61.55113852183648,1.0000002142872936e-08,26.592424054112396,86.31203494563715,True,True,False,False
nordholt_ddac,156,0;2;1;0;0;3,0.001286008230452675,-69.3536648825717,1.0000000000000018e-08,25.84289656533761,193.63876717382854,True,True,False,False
nordholt_ddac,157,0;2;1;0;1;2,0.0038580246913580292,-69.36193606578836,1.0000000000000018e-08,26.29132951097148,192.50603663666408,True,True,False,False
nordholt_ddac,158,0;2;1;0;2;1,0.0038580246913580292,-69.3731904651849,1.0000000000000018e-08,26.693648243116968,191.18697587800835,True,True,False,False
nordholt_ddac,159,0;2;1;0;3;0,0.001286008230452675,-69.38662027657442,1.0000000000000018e-08,27.056580377472613,189.70987520116333,True,True,False,False
nordholt_ddac,160,0;2;1;1;0;2,0.0038580246913580292,-66.56952582196455,1.0000000000000018e-08,25.840978921535708,163.66046448639824,True,True,False,False
nordholt_ddac,161,0;2;1;1;1;1,0.007716049382716059,-66.60742400839295,1.0000000000000018e-08,26.204352892064602,162.79385328572732,True,True,False,False
nordholt_ddac,162,0;2;1;1;2;0,0.0038580246913580292,-66.64719560480566,1.0000014565080665e-08,26.537926579722598,161.76750107467146,True,True,False,False
nordholt_ddac,163,0;2;1;2;0;1,0.0038580246913580292,-63.81587133849299,1.0455994742584869e-08,26.071783686711832,127.89065900093908,True,False,False,False
nordholt_ddac,164,0;2;1;2;1;0,0.0038580246913580292,-63.901742182460254,1.0000001131339513e-08,26.36516498404872,127.2689724922414,True,True,False,False
nordholt_ddac,165,0;2;1;3;0;0,0.001286008230452675,-61.248690467045456,1.0000159225265643e-08,26.397095067871373,86.1164846668352,True,True,False,False
nordholt_ddac,166,0;2;2;0;0;2,0.0019290123456790144,-66.45208691624292,1.0000966512552379e-08,25.155537294700732,164.34251478100057,True,True,False,False
nordholt_ddac,167,0;2;2;0;1;1,0.0038580246913580292,-66.4589768553414,1.0000000000000018e-08,25.699556064355647,163.77247804457096,True,True,False,False
nordholt_ddac,168,0;2;2;0;2;0,0.0019290123456790144,-66.47273805820892,1.0000077431890221e-08,26.185526496243266,162.95485859080787,True,True,False,False
nordholt_ddac,169,0;2;2;1;0;1,0.0038580246913580292,-63.60744808540811,1.0029845446678963e-08,25.604158698837768,128.10271461462813,True,True,False,False
nordholt_ddac,170,0;2;2;1;1;0,0.0038580246913580292,-63.67820327829894,1.0000008710779664e-08,26.008758812990934,127.70105815897034,True,True,False,False
nordholt_ddac,171,0;2;2;2;0;0,0.0019290123456790144,-60.945876052973695,1.000039575921254e-08,26.096462366457036,85.691953232466,True,True,False,False
nordholt_ddac,172,0;2;3;0;0;1,0.001286008230452675,-63.47666261759313,1.0002381687338411e-08,24.706118436684196,127.7720231723494,True,True,False,False
nordholt_ddac,173,0;2;3;0;1;0,0.001286008230452675,-63.506628090060104,1.0000119967437142e-08,25.338185381157192,127.77839583305946,True,True,False,False
nordholt_ddac,174,0;2;3;1;0;0,0.001286008230452675,-60.6617554663251,1.0461263712519034e-08,25.5835147420624,84.92227576543905,True,False,False,False
nordholt_ddac,175,0;2;4;0;0;0,0.0003215020576131692,-60.46126071076503,1.001526414585571e-08,24.544590502268942,83.47960235459908,True,True,False,False
nordholt_ddac,176,0;3;0;0;0;3,0.0004286694101508915,-66.26383737934856,1.0028336768584991e-08,24.78508718962801,215.8547656871466,True,True,False,False
nordholt_ddac,177,0;3;0;0;1;2,0.001286008230452675,-66.30149076101245,1.1549119795387905e-08,25.191667306561058,215.52732863309922,True,False,False,False
nordholt_ddac,178,0;3;0;0;2;1,0.001286008230452675,-66.34136057906738,1.0000000000000018e-08,25.56519960841675,214.99661980792746,True,True,False,False
nordholt_ddac,179,0;3;0;0;3;0,0.0004286694101508915,-66.38283842806686,1.0000137102217106e-08,25.909616557688146,214.28680918566397,True,True,False,False
nordholt_ddac,180,0;3;0;1;0;2,0.001286008230452675,-63.462975983940325,1.0000200625522007e-08,25.23130406393079,179.24501085040424,True,True,False,False
nordholt_ddac,181,0;3;0;1;1;1,0.00257201646090535,-63.548093047505375,1.0136079848991968e-08,25.55507536402604,179.06338046851243,True,False,False,False
nordholt_ddac,182,0;3;0;1;2;0,0.001286008230452675,-63.63363535525194,1.0004115799331283e-08,25.856871917025682,178.7173985496304,True,True,False,False
nordholt_ddac,183,0;3;0;2;0;1,0.001286008230452675,-60.81707280591741,1.0023721280019561e-08,25.739019073204286,136.53008735765053,True,True,False,False
nordholt_ddac,184,0;3;0;2;1;0,0.001286008230452675,-60.970391957194494,1.0000001586683071e-08,25.990419791315432,136.61302406008926,True,True,False,False
nordholt_ddac,185,0;3;0;3;0;0,0.0004286694101508915,-58.48738426141137,1.0009841522500109e-08,26.232239624990157,87.9078899262096,True,True,False,False
nordholt_ddac,186,0;3;1;0;0;2,0.001286008230452675,-63.304985676873976,1.0109004457350933e-08,24.49597366434777,178.58629881317654,True,False,False,False
nordholt_ddac,187,0;3;1;0;1;1,0.00257201646090535,-63.36888941778236,1.0015969732000884e-08,24.95015237677324,178.77427388531981,True,True,False,False
nordholt_ddac,188,0;3;1;0;2;0,0.001286008230452675,-63.437344788827346,1.0038348065218379e-08,25.365662859452048,178.7257302605708,True,True,False,False
nordholt_ddac,189,0;3;1;1;0;1,0.00257201646090535,-60.53483000630842,1.0545344028204728e-08,25.26462714198896,135.46816144267052,True,False,False,False
nordholt_ddac,190,0;3;1;1;1;0,0.00257201646090535,-60.6841116154766,1.0594840945515847e-08,25.596352517841147,135.81769618403962,True,False,False,False
nordholt_ddac,191,0;3;1;2;0;0,0.001286008230452675,-58.097293542217336,1.0007538021151833e-08,25.94405777661106,86.10253093563145,True,True,False,False
nordholt_ddac,192,0;3;2;0;0;1,0.001286008230452675,-60.3043777915891,1.004200856112417e-08,24.45821839602913,133.7585199543538,True,True,False,False
nordholt_ddac,193,0;3;2;0;1;0,0.001286008230452675,-60.43280805506114,1.0144860672499247e-08,24.937053839211277,134.52685387874087,True,False,False,False
nordholt_ddac,194,0;3;2;1;0;0,0.001286008230452675,-57.70246901219093,1.0000002797812275e-08,25.491471084099107,83.84508317580651,True,True,False,False
nordholt_ddac,195,0;3;3;0;0;0,0.0004286694101508915,-57.38585735809742,0.002666171315766536,24.99525137941146,80.88036719268365,True,False,False,False
nordholt_ddac,196,0;4;0;0;0;2,0.0003215020576131692,-60.14322742450492,1.0000030543394353e-08,24.421941555953794,184.00649585414743,True,True,False,False
nordholt_ddac,197,0;4;0;0;1;1,0.0006430041152263385,-60.29083317614229,1.0021683245568244e-08,24.785886580505007,184.85998747401226,True,True,False,False
nordholt_ddac,198,0;4;0;0;2;0,0.0003215020576131692,-60.43757642903289,1.0001225289952656e-08,25.124576462016574,185.49913870291158,True,True,False,False
nordholt_ddac,199,0;4;0;1;0;1,0.0006430041152263385,-57.58830001145078,1.0000135134904509e-08,25.33096898776388,133.82545023137143,True,True,False,False
nordholt_ddac,200,0;4;0;1;1;0,0.0006430041152263385,-57.837569609670815,1.0000382137310266e-08,25.57971904956482,135.02131409270118,True,True,False,False
nordholt_ddac,201,0;4;0;2;0;0,0.0003215020576131692,-55.50276362388903,1.0008260032283787e-08,26.07377574619786,77.91715351401108,True,True,False,False
nordholt_ddac,202,0;4;1;0;0;1,0.0006430041152263385,-57.20940007314779,1.3368040349521835e-08,24.70067591035118,130.7109999507033,True,False,False,False
nordholt_ddac,203,0;4;1;0;1;0,0.0006430041152263385,-57.46242992607927,1.00393081121001e-08,25.039210179450183,132.31036133776644,True,True,False,False
nordholt_ddac,204,0;4;1;1;0;0,0.0006430041152263385,-54.98348179912992,1.0000013191705307e-08,25.74033220929016,73.94875233154977,True,True,False,False
nordholt_ddac,205,0;4;2;0;0;0,0.0003215020576131692,-999.9999999999989,576.4590681969146,71.06659586596425,64.75256826083746,True,False,False,True
nordholt_ddac,206,0;5;0;0;0;1,0.00012860082304526734,-54.37360974893634,1.0000000159764522e-08,25.22207175193489,118.75793624119082,True,True,False,False
nordholt_ddac,207,0;5;0;0;1;0,0.00012860082304526734,-54.75156222840437,1.000000000181812e-08,25.423151692918477,121.46588973322966,True,True,False,False
nordholt_ddac,208,0;5;0;1;0;0,0.00012860082304526734,-52.63481759057669,1.0000019961566667e-08,26.177942233436617,56.07488337846408,True,True,False,False
nordholt_ddac,209,0;5;1;0;0;0,0.00012860082304526734,-51.952352340028504,1.0064465444523754e-08,25.87468399013438,49.25469973672293,True,True,False,False
nordholt_ddac,210,0;6;0;0;0;0,2.1433470507544566e-05,-49.932767257032836,1.0787232851027654e-08,26.639667075716513,22.32083848828871,True,False,False,False
nordholt_ddac,211,1;0;0;0;0;5,0.00012860082304526734,-79.52715606224315,1.0000000000000018e-08,30.31358108955684,160.14454049258305,True,True,False,False
nordholt_ddac,212,1;0;0;0;1;4,0.0006430041152263385,-79.56839569889749,1.0000000000000018e-08,30.455415438638298,157.21358487306816,True,True,False,False
nordholt_ddac,213,1;0;0;0;2;3,0.001286008230452675,-79.61132262708924,1.0000000000000018e-08,30.576785248875666,154.26524552958892,True,True,False,False
nordholt_ddac,214,1;0;0;0;3;2,0.001286008230452675,-79.6555867638327,1.0000000000000018e-08,30.681787792019964,151.3026507197549,True,True,False,False
nordholt_ddac,215,1;0;0;0;4;1,0.0006430041152263385,-79.70114546878722,1.0000000000000018e-08,30.77323662736676,148.328161929525,True,True,False,False
nordholt_ddac,216,1;0;0;0;5;0,0.00012860082304526734,-79.74770534324156,1.0000000000000018e-08,30.853543821438432,145.3435926802805,True,True,False,False
nordholt_ddac,217,1;0;0;1;0;4,0.0006430041152263385,-77.13474638384947,1.0000000000000018e-08,28.187535241003477,153.19955040131902,True,True,False,False
nordholt_ddac,218,1;0;0;1;1;3,0.00257201646090535,-77.16734454170994,1.0000000000000018e-08,28.414769561379195,150.78877017939897,True,True,False,False
nordholt_ddac,219,1;0;0;1;2;2,0.0038580246913580292,-77.201208538516,1.0000000000000018e-08,28.618988581890516,148.31852556902663,True,True,False,False
nordholt_ddac,220,1;0;0;1;3;1,0.00257201646090535,-77.23614865597713,1.0000000000000018e-08,28.803367860134138,145.79726201235644,True,True,False,False
nordholt_ddac,221,1;0;0;1;4;0,0.0006430041152263385,-77.27205997140827,1.0000000000000018e-08,28.97055750491911,143.23188425309513,True,True,False,False
nordholt_ddac,222,1;0;0;2;0;3,0.001286008230452675,-74.52465485313162,1.0000000000000018e-08,27.175088333017676,139.31385258441773,True,True,False,False
nordholt_ddac,223,1;0;0;2;1;2,0.0038580246913580292,-74.55477079899906,1.0000000000000018e-08,27.40776954571889,137.35453346802814,True,True,False,False
nordholt_ddac,224,1;0;0;2;2;1,0.0038580246913580292,-74.5856067874605,1.0000000000000018e-08,27.62183511567967,135.3162841215464,True,True,False,False
nordholt_ddac,225,1;0;0;2;3;0,0.001286008230452675,-74.61701456389159,1.0000000000000018e-08,27.81938152744937,133.2081452196492,True,True,False,False
nordholt_ddac,226,1;0;0;3;0;2,0.001286008230452675,-71.77764009729121,1.0000083948825804e-08,26.690714715774945,119.94098874030803,True,True,False,False
nordholt_ddac,227,1;0;0;3;1;1,0.00257201646090535,-71.8104186057061,1.0000000000000018e-08,26.910693735940498,118.32746524445591,True,True,False,False
nordholt_ddac,228,1;0;0;3;2;0,0.001286008230452675,-71.8434600454421,1.0000000000000018e-08,27.116117682947795,116.62921240035794,True,True,False,False
nordholt_ddac,229,1;0;0;4;0;1,0.0006430041152263385,-68.97083262741455,1.0000000000000018e-08,26.51375571056822,95.19726802378955,True,True,False,False
nordholt_ddac,230,1;0;0;4;1;0,0.0006430041152263385,-69.01550419337336,1.0000000000000018e-08,26.7156993414436,93.85667905783554,True,True,False,False
nordholt_ddac,231,1;0;0;5;0;0,0.00012860082304526734,-66.21710154082847,1.0000000000000018e-08,26.524717128436617,64.83418519978142,True,True,False,False
nordholt_ddac,232,1;0;1;0;0;4,0.0006430041152263385,-76.88833350952295,1.0000000000000018e-08,28.629377811671745,155.80892433595483,True,True,False,False
nordholt_ddac,233,1;0;1;0;1;3,0.00257201646090535,-76.90244122180164,1.0000000000000018e-08,28.93125168050511,153.28508186573342,True,True,False,False
nordholt_ddac,234,1;0;1;0;2;2,0.0038580246913580292,-76.92030761286759,1.0000000000000018e-08,29.1904062140174,150.69471172712093,True,True,False,False
nordholt_ddac,235,1;0;1;0;3;1,0.00257201646090535,-76.94126508471801,1.0000000000000018e-08,29.41488502310825,148.0509719118106,True,True,False,False
nordholt_ddac,236,1;0;1;0;4;0,0.0006430041152263385,-76.96474043841603,1.0000000000000018e-08,29.610953704586937,145.3637679724563,True,True,False,False
nordholt_ddac,237,1;0;1;1;0;3,0.00257201646090535,-74.35338212289415,1.0000000000000018e-08,27.126255770564434,141.87592888141387,True,True,False,False
nordholt_ddac,238,1;0;1;1;1;2,0.007716049382716059,-74.36682505313959,1.0000000000000018e-08,27.439433802765972,139.9292278382038,True,True,False,False
nordholt_ddac,239,1;0;1;1;2;1,0.007716049382716059,-74.38265800718149,1.0000000000000018e-08,27.7206375812979,137.87933853293458,True,True,False,False
nordholt_ddac,240,1;0;1;1;3;0,0.00257201646090535,-74.40043619585886,1.000000069172988e-08,27.974388312757416,135.74142898477092,True,True,False,False
nordholt_ddac,241,1;0;1;2;0;2,0.0038580246913580292,-71.61749859052571,1.0000000000000018e-08,26.510194923684132,122.0706550957022,True,True,False,False
nordholt_ddac,242,1;0;1;2;1;1,0.007716049382716059,-71.63728416170873,1.0000002387048124e-08,26.796103842006737,120.52676744202654,True,True,False,False
nordholt_ddac,243,1;0;1;2;2;0,0.0038580246913580292,-71.65845648642622,1.0000000000000018e-08,27.058922175687798,118.8727431888157,True,True,False,False
nordholt_ddac,244,1;0;1;3;0;1,0.00257201646090535,-68.7931640088036,1.0000000000000018e-08,26.314120042051098,96.83910751379726,True,True,False,False
nordholt_ddac,245,1;0;1;3;1;0,0.00257201646090535,-68.82900665530589,1.0000000000000018e-08,26.567762349403715,95.58623977370976,True,True,False,False
nordholt_ddac,246,1;0;1;4;0;0,0.0006430041152263385,-66.00447108294918,1.0000023687386671e-08,26.34730279708882,65.95308952572017,True,True,False,False
nordholt_ddac,247,1;0;2;0;0;3,0.001286008230452675,-74.19155397090108,1.0000000000000018e-08,27.021839220020905,144.4129451879554,True,True,False,False
nordholt_ddac,248,1;0;2;0;1;2,0.0038580246913580292,-74.1710498605732,1.0000000000000018e-08,27.498307102081547,142.48343316014194,True,True,False,False
nordholt_ddac,249,1;0;2;0;2;1,0.0038580246913580292,-74.15828797179472,1.0000090573060689e-08,27.90717136271187,140.40368132056886,True,True,False,False
nordholt_ddac,250,1;0;2;0;3;0,0.001286008230452675,-74.1515128880903,1.0000000000000018e-08,28.261274786240495,138.2045226122029,True,True,False,False
nordholt_ddac,251,1;0;2;1;0;2,0.0038580246913580292,-71.48472375580988,1.0000000000000018e-08,26.193477934699928,124.09475639109381,True,True,False,False
nordholt_ddac,252,1;0;2;1;1;1,0.007716049382716059,-71.48040606665842,1.0000000000000018e-08,26.597658449838324,122.66665477148813,True,True,False,False
nordholt_ddac,253,1;0;2;1;2;0,0.0038580246913580292,-71.48051863590015,1.0000000000000018e-08,26.95995332356222,121.08147883725117,True,True,False,False
nordholt_ddac,254,1;0;2;2;0;1,0.0038580246913580292,-68.63750407353174,1.0000000000000018e-08,25.99652857892437,98.33945795100672,True,True,False,False
nordholt_ddac,255,1;0;2;2;1;0,0.0038580246913580292,-68.65746866988705,1.0000035973708911e-08,26.334710560465986,97.2198887037375,True,True,False,False
nordholt_ddac,256,1;0;2;3;0;0,0.001286008230452675,-65.8025750739635,1.0000001500972633e-08,26.083042384414306,66.92768657092864,True,True,False,False
nordholt_ddac,257,1;0;3;0;0;2,0.001286008230452675,-71.43008877088663,1.0000000000000018e-08,25.514070774755062,125.87479966323937,True,True,False,False
nordholt_ddac,258,1;0;3;0;1;1,0.00257201646090535,-71.36981319212441,1.0000000000000018e-08,26.183458789462005,124.69206821536976,True,True,False,False
nordholt_ddac,259,1;0;3;0;2;0,0.001286008230452675,-71.32404521826426,1.0000000000000018e-08,26.756882198462975,123.2406294239278,True,True,False,False
nordholt_ddac,260,1;0;3;1;0;1,0.00257201646090535,-68.53569183269774,1.0000000000000018e-08,25.423415449191058,99.57067576146616,True,True,False,False
nordholt_ddac,261,1;0;3;1;1;0,0.00257201646090535,-68.52271110149653,1.000056478586417e-08,25.921540334822268,98.68787197366763,True,True,False,False
nordholt_ddac,262,1;0;3;2;0;0,0.001286008230452675,-65.62815881006274,1.0000000000589663e-08,25.65349211318096,67.67187965553929,True,True,False,False
nordholt_ddac,263,1;0;4;0;0;1,0.0006430041152263385,-68.59773793000085,1.0000091061368815e-08,24.13807256273889,100.08507266084052,True,True,False,False
nordholt_ddac,264,1;0;4;0;1;0,0.0006430041152263385,-68.49765995905808,1.0000000000000018e-08,25.022238268798112,99.75870485597977,True,True,False,False
nordholt_ddac,265,1;0;4;1;0;0,0.0006430041152263385,-65.52902262285804,1.000004061510371e-08,24.850725371097813,67.95558348492867,True,True,False,False
nordholt_ddac,266,1;0;5;0;0;0,0.00012860082304526734,-999.9999999999989,225.97750173810928,57.29602929334231,55.13388353960034,True,False,False,True
nordholt_ddac,267,1;1;0;0;0;4,0.0006430041152263385,-73.96581565327448,1.0000000000000018e-08,25.908107588990458,198.85877161032775,True,True,False,False
nordholt_ddac,268,1;1;0;0;1;3,0.00257201646090535,-73.98407411918377,1.0000000000000018e-08,26.281341927155992,197.40403511214095,True,True,False,False
nordholt_ddac,269,1;1;0;0;2;2,0.0038580246913580292,-74.00405783056152,1.0000067397613619e-08,26.617574190698935,195.79778236041386,True,True,False,False
nordholt_ddac,270,1;1;0;0;3;1,0.00257201646090535,-74.02547015899204,1.0000000000000124e-08,26.9218579389099,194.06189408142177,True,True,False,False
nordholt_ddac,271,1;1;0;0;4;0,0.0006430041152263385,-74.04804292263377,1.0000000000000018e-08,27.198410863298562,192.2142714564439,True,True,False,False
nordholt_ddac,272,1;1;0;1;0;3,0.00257201646090535,-71.24935212240459,1.0000199136707828e-08,25.54801996192878,177.30630188764633,True,True,False,False
nordholt_ddac,273,1;1;0;1;1;2,0.007716049382716059,-71.27288436475996,1.000012625233738e-08,25.872036865666374,176.1995149820201,True,True,False,False
nordholt_ddac,274,1;1;0;1;2;1,0.007716049382716059,-71.29755403224905,1.0000000000000018e-08,26.170312438207908,174.9483670031314,True,True,False,False
nordholt_ddac,275,1;1;0;1;3;0,0.00257201646090535,-71.3230842680926,1.0000000000000018e-08,26.44576671583879,173.56964512282133,True,True,False,False
nordholt_ddac,276,1;1;0;2;0;2,0.0038580246913580292,-68.44029041906323,1.0000000000000018e-08,25.51658260641031,150.78831918955987,True,True,False,False
nordholt_ddac,277,1;1;0;2;1;1,0.007716049382716059,-68.47827976012324,1.0000000000000018e-08,25.797204376313573,149.91987975772332,True,True,False,False
nordholt_ddac,278,1;1;0;2;2;0,0.0038580246913580292,-68.51693010041626,1.0000000000000018e-08,26.059218386730446,148.92074348635964,True,True,False,False
nordholt_ddac,279,1;1;0;3;0;1,0.00257201646090535,-65.63940059429686,1.0000000000000018e-08,25.677448001990562,118.82782120008831,True,True,False,False
nordholt_ddac,280,1;1;0;3;1;0,0.00257201646090535,-65.70713308492374,1.0000000000000018e-08,25.918469622726086,118.16503826214526,True,True,False,False
nordholt_ddac,281,1;1;0;4;0;0,0.0006430041152263385,-62.987176498432014,1.0000158392013298e-08,25.93986867743258,81.0616381436455,True,True,False,False
nordholt_ddac,282,1;1;1;0;0;3,0.00257201646090535,-71.17650315610759,1.0000000000271339e-08,24.89220775767237,178.60305337587286,True,True,False,False
nordholt_ddac,283,1;1;1;0;1;2,0.007716049382716059,-71.17578637183337,1.0000000000000018e-08,25.359227510465914,177.7872481694859,True,True,False,False
nordholt_ddac,284,1;1;1;0;2;1,0.007716049382716059,-71.17898854665998,1.000006729095461e-08,25.779325577443558,176.752553824746,True,True,False,False
nordholt_ddac,285,1;1;1;0;3;0,0.00257201646090535,-71.18530886712955,1.0000000000000018e-08,26.159041447833076,175.5315221193914,True,True,False,False
nordholt_ddac,286,1;1;1;1;0;2,0.007716049382716059,-68.32673874301483,1.0000000000000018e-08,24.973860918574147,151.63669948399942,True,True,False,False
nordholt_ddac,287,1;1;1;1;1;1,0.015432098765432107,-68.3473577304933,1.0000000000001155e-08,25.353344034724305,151.0224248359101,True,True,False,False
nordholt_ddac,288,1;1;1;1;2;0,0.007716049382716059,-68.37071166915723,1.0000000000000018e-08,25.70203110185912,150.2246799084615,True,True,False,False
nordholt_ddac,289,1;1;1;2;0;1,0.007716049382716059,-65.46477844986431,1.017880741682423e-08,25.254078437564857,119.25649155801702,True,False,False,False
nordholt_ddac,290,1;1;1;2;1;0,0.007716049382716059,-65.52238804058197,1.0015240090581893e-08,25.564962957815904,118.80237412220023,True,True,False,False
nordholt_ddac,291,1;1;1;3;0;0,0.00257201646090535,-62.740831751336074,1.2411834960667667e-08,25.624691082852625,80.97874976181755,True,False,False,False
nordholt_ddac,292,1;1;2;0;0;2,0.0038580246913580292,-68.29815012680751,1.0014527716597537e-08,24.02038113161988,151.7767323465692,True,True,False,False
nordholt_ddac,293,1;1;2;0;1;1,0.007716049382716059,-68.28306300988496,1.000000137325675e-08,24.58694020360331,151.62923864484628,True,True,False,False
nordholt_ddac,294,1;1;2;0;2;0,0.0038580246913580292,-68.27584213108504,1.0000000000000018e-08,25.095027686503574,151.1875825677978,True,True,False,False
