condition,parameter,fixed_value,profile_sse,reference_sse,relative_sse,delta_sse,conditional_gaussian_lr,n_observations,converged,optimized_D,optimized_alpha,optimized_beta
nordholt_bac,alpha,0.022577491874150223,18.167881819467517,18.033806539086143,1.007434663341363,0.13407528038137428,0.17777189890331774,24,True,-52.004955978600655,0.022577491874150226,7.340519467636648
nordholt_bac,alpha,0.023821806618298923,18.159398670067286,18.033806539086143,1.0069642607460014,0.1255921309811434,0.1665629349201737,24,True,-52.051257761655364,0.02382180661829892,7.398808000788965
nordholt_bac,alpha,0.02513469936000096,18.150855683490434,18.033806539086143,1.006490540094827,0.11704914440429093,0.15526961377561807,24,True,-52.09918832668776,0.02513469936000096,7.459245051795773
nordholt_bac,alpha,0.02610157215682533,18.144823662169024,18.033806539086143,1.0061560560074916,0.11101712308288114,0.14729243766779887,24,True,-52.133904318152524,0.02610157215682533,7.50307659748944
nordholt_bac,alpha,0.026519949642792674,18.142280133086302,18.033806539086143,1.006015013733515,0.10847359400015932,0.1439278981096238,24,True,-52.14877745456654,0.026519949642792674,7.521869564321417
nordholt_bac,alpha,0.027981545312433458,18.133702329617968,18.033806539086143,1.0055393624366167,0.09989579053182496,0.13257783820216276,24,True,-52.200047587948,0.027981545312433454,7.586719569081602
nordholt_bac,alpha,0.029523693997079433,18.125155763488458,18.033806539086143,1.0050654432942001,0.09134922440231463,0.12126377031948157,24,True,-52.253018959640784,0.029523693997079433,7.653831277474109
nordholt_bac,alpha,0.031150835220164614,18.11667723834627,18.033806539086143,1.0045952971204672,0.08287069926012691,0.110034503460134,24,True,-52.30771252086983,0.031150835220164614,7.723237138326855
nordholt_bac,alpha,0.0328676531808601,18.10830699398867,18.033806539086143,1.0041311552689143,0.07450045490252677,0.09894349141888253,24,True,-52.36414585407717,0.03286765318086011,7.794968357130826
nordholt_bac,alpha,0.03467909023890353,18.100088816426414,18.033806539086143,1.0036754457355752,0.06628227734027092,0.08804898695568139,24,True,-52.42233722067598,0.03467909023890353,7.869052743873322
nordholt_bac,alpha,0.036590361142618794,18.09207013295461,18.033806539086143,1.0032307984308353,0.05826359386846747,0.07741417477210963,24,True,-52.4823029204347,0.036590361142618794,7.945514979700995
nordholt_bac,alpha,0.03860696804108545,18.084302090087867,18.033806539086143,1.0028000495010458,0.05049555100172398,0.06710727995591939,24,True,-52.544058017297075,0.038606968041085446,8.02437742001763
nordholt_bac,alpha,0.03981071705534969,18.07999014556804,18.033806539086143,1.0025609460976417,0.04618360648189679,0.06138413911345973,24,True,-52.58021225339108,0.03981071705534969,8.07059855027103
nordholt_bac,alpha,0.04073471632367491,18.076839612277617,18.033806539086143,1.0023862445844811,0.04303307319147365,0.05720164857610189,24,True,-52.60761753340405,0.04073471632367492,8.10565862203919
nordholt_bac,alpha,0.042979731332551806,18.069741439427567,18.033806539086143,1.0019926408916242,0.03593490034142377,0.04777579718798297,24,True,-52.67299571547325,0.042979731332551806,8.189374087757036
nordholt_bac,alpha,0.045348475996252725,18.063070141368435,18.033806539086143,1.001622708007811,0.029263602282291856,0.038913428153648864,24,True,-52.7402073972547,0.04534847599625273,8.275535829748808
nordholt_bac,alpha,0.04784776943510529,18.05689210764146,18.033806539086143,1.0012801273267118,0.023085568555316627,0.03070340789553893,24,True,-52.8092667058011,0.04784776943510528,8.364152305898719
nordholt_bac,alpha,0.05048480659204903,18.051277511172138,18.033806539086143,1.0009687900359876,0.01747097208599513,0.023239705482910364,24,True,-52.88018852017762,0.050484806592049035,8.4552286168453
nordholt_bac,alpha,0.05326717894537077,18.046300244687664,18.033806539086143,1.0006927935915495,0.012493705601521299,0.0166212893004028,24,True,-52.95299001885801,0.05326717894537078,8.548765946430219
nordholt_bac,alpha,0.056202896362982604,18.042037829040414,18.033806539086143,1.0004564366339648,0.008231289954270693,0.010951979962815973,24,True,-53.02768814428661,0.056202896362982604,8.644761952093258
nordholt_bac,alpha,0.05930041016115566,18.03857129293829,18.033806539086143,1.000264212319336,0.004764753852146697,0.006340258113790265,24,True,-53.104302682664176,0.05930041016115566,8.743210470448082
nordholt_bac,alpha,0.060720219569098836,18.037317045497957,18.033806539086143,1.0001946625302987,0.0035105064118141627,0.004671446064162127,24,True,-53.138707053285486,0.06072021956909884,8.787406451145328
nordholt_bac,alpha,0.0625686374340918,18.03598502394651,18.033806539086143,1.0001208000571395,0.00217848486036587,0.002899026273604547,24,True,-53.18285589062547,0.0625686374340918,8.844101645680139
nordholt_bac,alpha,0.06601698672437208,18.03436659100421,18.033806539086143,1.0000310556685221,0.0005600519180681829,0.0007453244713161268,24,True,-53.26337257100002,0.06601698672437206,8.947421888297503
nordholt_bac,alpha,0.0696553851081827,18.033806539086072,18.033806539086143,0.9999999999999961,-7.105427357601002e-14,0.0,24,True,-53.34588167068307,0.06965538510818271,9.053153886725516
nordholt_bac,alpha,0.07349430677329036,18.034398157024324,18.033806539086143,1.0000328060488448,0.000591617938180633,0.000787332257715882,24,True,-53.43041517527156,0.07349430677329036,9.16127673457902
nordholt_bac,alpha,0.07754480317203773,18.036237219881034,18.033806539086143,1.0001347846773017,0.0024306807948910603,0.0032346142719159587,24,True,-53.51701031735817,0.07754480317203773,9.271765875277026
nordholt_bac,alpha,0.08181853483616251,18.039421707615197,18.033806539086143,1.000311369012243,0.005615168529054415,0.007471693127332082,24,True,-53.605709756554056,0.08181853483616251,9.384593182140355
nordholt_bac,alpha,0.08632780494502897,18.044051502116005,18.033806539086143,1.0005680976452562,0.01024496302986222,0.013630472133069886,24,True,-53.69655975730715,0.08632780494502895,9.499727296951209
nordholt_bac,alpha,0.09108559474390741,18.050228064964937,18.033806539086143,1.0009105967640943,0.016421525878794085,0.02184437813697636,24,True,-53.789615886903114,0.09108559474390741,9.617133182699908
nordholt_bac,alpha,0.09261187281287918,18.05247105900235,18.033806539086143,1.0010349739460582,0.018664519916207212,0.024826529514763638,24,True,-53.818897319453306,0.09261187281287918,9.65395508484772
nordholt_bac,alpha,0.09610560091426346,18.05805409853844,18.033806539086143,1.0013445613603398,0.024247559452298617,0.0322477979316163,24,True,-53.88493825572785,0.09610560091426347,9.736772829264519
nordholt_bac,alpha,0.10140227500363859,18.06763319326668,18.033806539086143,1.0018757356694064,0.033826654180536764,0.04497548817644326,24,True,-53.98259466248707,0.1014022750036386,9.858605075635055
nordholt_bac,alpha,0.10699086502863213,18.07906946401603,18.033806539086143,1.002509893007435,0.045262924929886594,0.06016196367573563,24,True,-54.082661121330915,0.10699086502863213,9.982585899086775
nordholt_bac,alpha,0.11288745937075109,18.09246717866621,18.033806539086143,1.0032528151753723,0.05866063958006862,0.07794086919944251,24,True,-54.185222802893435,0.11288745937075109,10.10866797064869
nordholt_bac,alpha,0.1191090330914946,18.107930382003186,18.033806539086143,1.0041102716033017,0.07412384291704299,0.09844434030287265,24,True,-54.29036977462501,0.11910903309149462,10.236802388470728
nordholt_bac,alpha,0.12567349680000478,18.125562518052263,18.033806539086143,1.005087998408281,0.09175597896611976,0.12180235879410632,24,True,-54.39820541256518,0.12567349680000475,10.36693677727674
nordholt_bac,alpha,0.1325997482139633,18.14546605393151,18.033806539086143,1.0061916775364845,0.11165951484536762,0.14814210860853078,24,True,-54.5088411824629,0.13259974821396334,10.499016727658333
nordholt_bac,alpha,0.13990772656216724,18.167742108224157,18.033806539086143,1.0074269161559277,0.1339355691380142,0.17758733788698094,24,True,-54.622398023987664,0.13990772656216724,10.632985731821814
nordholt_bac,alpha,0.14125375446227525,18.171974964268514,18.033806539086143,1.0076616339918534,0.13816842518237138,0.18317838557297883,24,True,-54.64298262815639,0.14125375446227525,10.657090242951732
nordholt_bac,alpha,0.14761846998539715,18.192490086748887,18.033806539086143,1.0087992264594174,0.1586835476627435,0.21025773301134953,24,True,-54.73901040135791,0.14761846998539715,10.768785287513714
nordholt_bac,alpha,0.15575417610082304,18.21980732846415,18.033806539086143,1.0103140060294464,0.18600078937800646,0.2462683102451949,24,True,-54.8588200890457,0.15575417610082304,10.906355369674717
nordholt_bac,alpha,0.16433826590430048,18.249788764077433,18.033806539086143,1.0119765189075958,0.21598222499128994,0.2857288304546261,24,True,-54.98198277398796,0.16433826590430048,11.045633532475785
nordholt_bac,alpha,0.1733954511945176,18.282526589755186,18.033806539086143,1.0137918775012902,0.2487200506690428,0.3287432421599012,24,True,-55.1086635044369,0.1733954511945176,11.18655680473641
nordholt_bac,alpha,0.182951805713094,18.318109958153386,18.033806539086143,1.0157650254510078,0.28430341906724266,0.3754091579016713,24,True,-55.23903935653322,0.182951805713094,11.329060604272971
nordholt_bac,alpha,0.19303484020542724,18.356624688811443,18.033806539086143,1.017900721571213,0.32281814972530043,0.42581736859505076,24,True,-55.373307751667845,0.19303484020542724,11.473078522125014
nordholt_bac,alpha,0.20367358161837446,18.398152999798565,18.033806539086143,1.0202035249697696,0.36434646071242227,0.48005140022280013,24,True,-55.51167192840148,0.20367358161837443,11.61854379518694
nordholt_bac,alpha,0.21489865666275906,18.44277326235833,18.033806539086143,1.0226777814426367,0.4089667232721865,0.5381871168682177,24,True,-55.65433907887315,0.21489865666275906,11.76539012334946
nordholt_bac,alpha,0.21544346900318823,18.444956863459037,18.033806539086143,1.022798865202517,0.411150324372894,0.541028518401978,24,True,-55.66118523500998,0.21544346900318825,11.77235345668145
nordholt_bac,alpha,0.22674237998126365,18.49055978018903,18.033806539086143,1.0253276112346514,0.45675324110288784,0.6002923737428303,24,True,-55.80155191351812,0.22674237998126362,11.913548011473692
nordholt_bac,alpha,0.23923884717552643,18.541582594917244,18.033806539086143,1.0281568982527653,0.5077760558311013,0.6664267235159781,24,True,-55.95355244735284,0.23923884717552643,12.062948711480438
nordholt_bac,alpha,0.252424032960245,18.59590731928298,18.033806539086143,1.0311692808159247,0.5621007801968361,0.7366411789213625,24,True,-56.11059573084182,0.252424032960245,12.213524017633354
nordholt_bac,alpha,0.2663358947268539,18.653594999552407,18.033806539086143,1.0343681440256633,0.619788460466264,0.8109780342968471,24,True,-56.272956371344215,0.2663358947268539,12.365204659867162
nordholt_bac,alpha,0.281014481814913,18.714702008723044,18.033806539086143,1.0377566138441787,0.6808954696369014,0.8894707484291526,24,True,-56.44092219285619,0.281014481814913,12.517920929738354
nordholt_bac,alpha,0.29650205080577824,18.779279972170528,18.033806539086143,1.0413375529713407,0.7454734330843849,0.9721438908070725,24,True,-56.61479248180445,0.29650205080577824,12.671604424898794
nordholt_bac,alpha,0.31284318717045884,18.847375727516095,18.033806539086143,1.0451135586192875,0.8135691884299519,1.0590131531515217,24,True,-56.794888339782226,0.31284318717045884,12.82618580511422
nordholt_bac,alpha,0.32859932476006476,18.912868323900785,18.033806539086143,1.0487452154324368,0.8790617848146418,1.142265999041141,24,True,-56.965573066469204,0.32859932476006476,12.968500783679858
nordholt_bac,alpha,0.3300849336218604,18.919031320667962,18.033806539086143,1.0490869622929135,0.8852247815818188,1.1500854278887704,24,True,-56.98153135786153,0.3300849336218604,12.981597864081285
nordholt_bac,alpha,0.3482769255409135,18.994284040187893,18.033806539086143,1.053259831695545,0.9604775011017495,1.245358955042307,24,True,-57.175064058820595,0.34827692554091355,13.137773641830405
nordholt_bac,alpha,0.5011872336272715,19.60187143149836,18.033806539086143,1.0869514092331878,1.5680648924122167,2.001045730140535,24,True,-58.69921803888933,0.5011872336272715,14.212518063347318
nordholt_bac,alpha,0.7644222742525995,20.521855183234404,18.033806539086143,1.1379658054308008,2.488048644148261,3.1018148952202997,24,True,-61.04999176649428,0.7644222742525995,15.475509236234076
nordholt_bac,alpha,1.165914401179831,21.675897106836562,18.033806539086143,1.2019590572770433,3.6420905677504187,4.414866560816778,24,True,-64.19399455570014,1.165914401179831,16.74328013881479
nordholt_bac,alpha,1.7782794100389228,23.079845339805644,18.033806539086143,1.2798099663419815,5.046038800719501,5.921078474744609,24,True,-68.17017243193673,1.7782794100389228,18.031545774087437
nordholt_bac,alpha,2.7122725793320295,24.769495638096824,18.033806539086143,1.3735034577648302,6.735689099010681,7.6167538568262625,24,True,-72.86898321991578,2.7122725793320295,19.383351561889413
nordholt_bac,alpha,4.136820402388494,26.764382864103876,18.033806539086143,1.484122767209199,8.730576325017733,9.475772845281565,24,True,-78.31986034488676,4.136820402388494,20.83694163720648
nordholt_bac,alpha,6.309573444801917,29.01997563967096,18.033806539086143,1.6091985669677444,10.986169100584817,11.417670493642959,24,True,-84.90284215423912,6.309573444801918,22.40974296511389
nordholt_bac,alpha,9.623506263980868,31.42591151857263,18.033806539086143,1.7426111037878045,13.392104979486486,13.32923094625594,24,True,-93.27361626567168,9.62350626398087,24.110755595038007
nordholt_bac,alpha,14.677992676220676,33.84727441447579,18.033806539086143,1.8768790904524693,15.813467875389648,15.110648139560109,24,True,-104.2380007754375,14.677992676220674,25.954483433349147
nordholt_bac,alpha,22.38721138568338,36.16237020399266,18.033806539086143,2.005254416232923,18.128563664906515,16.698502646347272,24,True,-118.86334301982274,22.387211385683376,27.95195517162942
nordholt_bac,alpha,34.145488738336006,38.2605846099011,18.033806539086143,2.1216033634926608,20.22677807081496,18.052130552755102,24,True,-139.1260661270518,34.145488738336006,30.055456852499834
nordholt_bac,alpha,52.07948328595465,40.03037471732175,18.033806539086143,2.219740720327716,21.996568178235606,19.137369514037353,24,True,-168.90664887788148,52.07948328595465,32.10346076844141
nordholt_bac,alpha,79.43282347242788,41.37679349377066,18.033806539086143,2.294401539912905,23.34298695468452,19.931329022026112,24,True,-215.43087140034106,79.43282347242791,33.822911319301625
nordholt_bac,alpha,121.15276586285852,42.2373424379844,18.033806539086143,2.342120192231183,24.20353589889826,20.42535802071614,24,True,-293.0241123102472,121.15276586285854,34.85080531943608
nordholt_bac,alpha,184.7849797422287,42.6216740291846,18.033806539086143,2.363431920865246,24.587867490098454,20.642754395127646,24,True,-424.9692259122912,184.78497974222876,35.08763042222509
nordholt_bac,alpha,281.8382931264449,42.71034841000375,18.033806539086143,2.368349040311269,24.67654187091761,20.69263451855335,24,True,-631.5627905617208,281.8382931264448,35.11437019171066
nordholt_bac,alpha,429.86623470822724,42.718129338569966,18.033806539086143,2.3687805037712626,24.684322799483823,20.697006416333274,24,True,-941.1892529313396,429.86623470822707,35.21995951248892
nordholt_bac,alpha,655.6418494179785,43.24642628582477,18.033806539086143,2.3980753143876337,25.212619746738625,20.991995118710754,24,True,-999.9999999999989,655.6418494179783,41.461117946723846
nordholt_bac,alpha,999.9999999999998,44.83461151874909,18.033806539086143,2.4861424248716086,26.80080497966295,21.857574773387043,24,True,-999.9999999999989,999.9999999999998,51.88790122631472
nordholt_bac,beta,9.999999999999982e-09,43.339527023448355,18.033806539086143,2.4032378815595616,25.30572048436221,21.043606690303374,24,True,-53.78495140659222,1.0000000488411759e-08,9.999999999999982e-09
nordholt_bac,beta,1.5252229565390198e-08,43.339526979457204,18.033806539086143,2.4032378791201903,25.30572044037106,21.043606665942523,24,True,-53.78495176749544,1.0000000488411759e-08,1.525222956539017e-08
nordholt_bac,beta,2.3263050671536238e-08,43.33952691236399,18.033806539086143,2.4032378753997774,25.30572037327785,21.04360662878852,24,True,-53.78495176749544,1.0000000488411759e-08,2.3263050671536248e-08
nordholt_bac,beta,3.548133892335753e-08,43.33952681003455,18.033806539086143,2.4032378697254653,25.305720270948406,21.04360657212185,24,True,-53.78494880564808,1.0000000013649863e-08,3.548133892335755e-08
nordholt_bac,beta,5.411695265464637e-08,43.339526653954664,18.033806539086143,2.4032378610706155,25.30572011486852,21.04360648568996,24,True,-53.784949303363334,1.000000001842066e-08,5.4116952654646406e-08
nordholt_bac,beta,8.25404185268019e-08,43.33952641589734,18.033806539086143,2.403237847870001,25.305719876811196,21.043606353861662,24,True,-53.78494875901264,1.0000000006456507e-08,8.254041852680195e-08
nordholt_bac,beta,1.2589254117941662e-07,43.33952605280931,18.033806539086143,2.403237827736258,25.30571951372317,21.04360615279549,24,True,-53.78494875901264,1.000000001842066e-08,1.258925411794165e-07
nordholt_bac,beta,1.9201419386388011e-07,43.339525499016354,18.033806539086143,2.403237797027658,25.30571895993021,21.043605846123217,24,True,-53.78494889363071,1.000000001842066e-08,1.9201419386387998e-07
nordholt_bac,beta,2.928644564625237e-07,43.33952465436632,18.033806539086143,2.403237750190623,25.30571811528018,21.04360537838388,24,True,-53.78494889363071,1.000000001842066e-08,2.9286445646252357e-07
nordholt_bac,beta,4.466835921509635e-07,43.33952336608094,18.033806539086143,2.403237678753382,25.305716826994797,21.043604664973895,24,True,-53.78494890039618,1.000000001842066e-08,4.466835921509632e-07
nordholt_bac,beta,6.812920690579608e-07,43.33952140115926,18.033806539086143,2.4032375697957042,25.305714862073117,21.04360357686499,24,True,-53.78494889763953,1.000000001842066e-08,6.812920690579606e-07
nordholt_bac,beta,1.039122303835169e-06,43.33951840421595,18.033806539086143,2.403237403610972,25.30571186512981,21.043601917256403,24,True,-53.78494889763953,1.000000001842066e-08,1.0391223038351688e-06
nordholt_bac,beta,1.584893192461111e-06,43.339513833209566,18.033806539086143,2.403237150142223,25.305707294123422,21.043599385983256,24,True,-53.78494889763953,1.000000001842066e-08,1.5848931924611111e-06
nordholt_bac,beta,2.417315480804101e-06,43.33950686140318,18.033806539086143,2.4032367635457286,25.305700322317037,21.04359552522544,24,True,-53.78494309827467,1.000000001842066e-08,2.417315480804102e-06
nordholt_bac,beta,3.6869450645195736e-06,43.33949622785447,18.033806539086143,2.4032361739004595,25.305689688768325,21.043589636713577,24,True,-53.78494309827467,1.000000001842066e-08,3.686945064519575e-06
nordholt_bac,beta,5.623413251903491e-06,43.33948000932096,18.033806539086143,2.4032352745599086,25.305673470234815,21.043580655416818,24,True,-53.7849430941608,1.000000001842066e-08,5.623413251903493e-06
nordholt_bac,beta,8.576958985908945e-06,43.33945527245067,18.033806539086143,2.4032339028655723,25.305648733364528,21.043566956935518,24,True,-53.7849430286299,1.000000001842066e-08,8.57695898590895e-06
nordholt_bac,beta,1.3081774742601928e-05,43.33941754324015,18.033806539086143,2.4032318107276516,25.30561100415401,21.043546063699992,24,True,-53.78494936618338,1.000000001842066e-08,1.308177474260194e-05
nordholt_bac,beta,1.9952623149688786e-05,43.33935999782598,18.033806539086143,2.4032286197532975,25.305553458739837,21.043514196846782,24,True,-53.78494936618338,1.000000001842066e-08,1.995262314968877e-05
nordholt_bac,beta,3.043219887107716e-05,43.339272228374426,18.033806539086143,2.4032237528134552,25.305465689288283,21.043465592784095,24,True,-53.784948863248665,1.000000001842066e-08,3.0432198871077144e-05
nordholt_bac,beta,4.641588833612772e-05,43.339138360700616,18.033806539086143,2.403216329662191,25.305331821614473,21.04339146073323,24,True,-53.78494732118659,1.000000001842066e-08,4.64158883361277e-05
nordholt_bac,beta,7.079457843841373e-05,43.338934183358006,18.033806539086143,2.403205007740656,25.305127644271863,21.043278392777772,24,True,-53.78494120869222,1.000000001842066e-08,7.07945784384137e-05
nordholt_bac,beta,0.00010797751623277094,43.33862276902883,18.033806539086143,2.4031877393770134,25.304816229942688,21.043105938819373,24,True,-53.78494283267417,1.000000001842066e-08,0.0001079775162327709
nordholt_bac,beta,0.00016468978654828688,43.33814779658381,18.033806539086143,2.403161401485233,25.30434125749767,21.04284290782258,24,True,-53.78494283267417,1.000000001842066e-08,0.00016468978654828685
nordholt_bac,beta,0.0002511886431509577,43.33742336661382,18.033806539086143,2.4031212308219607,25.303616827527676,21.042441726289027,24,True,-53.784930924126044,1.000000001842066e-08,0.00025118864315095774
nordholt_bac,beta,0.0003831186849557285,43.33631847012748,18.033806539086143,2.4030599627539053,25.302511931041337,21.041829833572468,24,True,-53.78492627129278,1.000000001842066e-08,0.0003831186849557286
nordholt_bac,beta,0.0005843414133735175,43.334633304864994,18.033806539086143,2.4029665179640416,25.30082676577885,21.040896557417618,24,True,-53.78490753473024,1.000000001366404e-08,0.0005843414133735176
nordholt_bac,beta,0.0008912509381337441,43.33206316430909,18.033806539086143,2.4028240000463557,25.298256625222947,21.03947309544496,24,True,-53.78490753473024,1.000000001842066e-08,0.0008912509381337438
nordholt_bac,beta,0.0013593563908785241,43.32814338791845,18.033806539086143,2.4026066429186663,25.29433684883231,21.037301980531158,24,True,-53.78486717682833,1.0000000521486743e-08,0.0013593563908785237
nordholt_bac,beta,0.002073321573485954,43.32216546210277,18.033806539086143,2.4022751585033975,25.288358923016624,21.033990504283516,24,True,-53.78483838675019,1.0000000006611334e-08,0.0020733215734859535
nordholt_bac,beta,0.0031622776601683794,43.31304920480058,18.033806539086143,2.4017696491821994,25.279242665714435,21.028939667232983,24,True,-53.78475217794822,1.000000001842066e-08,0.003162277660168379
nordholt_bac,beta,0.004823178482239299,43.299148165364755,18.033806539086143,2.400998816945217,25.265341626278612,21.02123578811539,24,True,-53.78469133623213,1.000000001842066e-08,0.004823178482239301
nordholt_bac,beta,0.007356422544596406,43.277953623992076,18.033806539086143,2.399823549742104,25.244147084905933,21.009485129047512,24,True,-53.78455717973546,1.000000001842066e-08,0.007356422544596408
nordholt_bac,beta,0.01122018454301963,43.24564500272672,18.033806539086143,2.398031991138249,25.211838463640575,20.9915615345897,24,True,-53.78435800032547,1.000000001842066e-08,0.011220184543019634
nordholt_bac,beta,0.017113283041617775,43.196408511874566,18.033806539086143,2.395301758297754,25.162601972788423,20.964221232961094,24,True,-53.78405789079592,1.000000001842066e-08,0.01711328304161777
nordholt_bac,beta,0.02610157215682533,43.12140809747048,18.033806539086143,2.391142879569542,25.087601558384335,20.922514654426422,24,True,-53.78357154847067,1.0000000012947777e-08,0.02610157215682533
nordholt_bac,beta,0.03981071705534969,43.00723954646374,18.033806539086143,2.3848120724402047,24.973433007377594,20.858887814717058,24,True,-53.782813258820525,1.000000001419453e-08,0.03981071705534969
nordholt_bac,beta,0.060720219569098836,42.833627631550456,18.033806539086143,2.3751850469679616,24.799821092464313,20.76180837514206,24,True,-53.7816064059187,1.000000001842066e-08,0.06072021956909884
nordholt_bac,beta,0.09261187281287918,42.57004159014659,18.033806539086143,2.3605688293195923,24.536235051060444,20.613662864815552,24,True,-53.77966688492426,1.000000001842066e-08,0.09261187281287918
nordholt_bac,beta,0.14125375446227525,42.170830200562335,18.033806539086143,2.3384319948848318,24.137023661476192,20.387534810507468,24,True,-53.77652586189803,1.000000001842066e-08,0.14125375446227525
nordholt_bac,beta,0.21544346900318823,41.56849245673156,18.033806539086143,2.305031517701866,23.53468591764542,20.042264399483948,24,True,-53.771224306130534,1.0000000011499619e-08,0.21544346900318825
nordholt_bac,beta,0.32859932476006476,40.66501833560764,18.033806539086143,2.2549326038000364,22.631211796521498,19.514882041389797,24,True,-53.76193044647993,1.0000000018405882e-08,0.32859932476006476
nordholt_bac,beta,0.5011872336272715,39.32240496376172,18.033806539086143,2.1804827992656493,21.288598424675577,18.709111676009506,24,True,-53.74492454073636,1.0000000011163284e-08,0.5011872336272715
nordholt_bac,beta,0.7644222742525995,37.356818806443314,18.033806539086143,2.071488275394151,19.32301226735717,17.4784157414382,24,True,-53.71224545297343,1.0000000025441321e-08,0.7644222742525995
nordholt_bac,beta,1.165914401179831,34.54962418209911,18.033806539086143,1.915825375370246,16.515817643012966,15.603564844601458,24,True,-53.64621697549787,1.0000000025441321e-08,1.165914401179831
nordholt_bac,beta,1.7782794100389228,30.710003289112347,18.033806539086143,1.7029129830439318,12.676196750026204,12.77616729840583,24,True,-53.50575632172493,1.0000000025441321e-08,1.7782794100389228
nordholt_bac,beta,1.8106307437861078,30.521949599628552,18.033806539086143,1.6924851408090598,12.48814306054241,12.62875071197775,24,True,-53.49693242209407,1.000000002222075e-08,1.8106307437861078
nordholt_bac,beta,1.9104201510090388,29.951214567383268,18.033806539086143,1.6608370785428774,11.917408028297125,12.175721746858823,24,True,-53.46883891020132,1.0000000008699513e-08,1.9104201510090388
nordholt_bac,beta,2.015709258172489,29.364282265272657,18.033806539086143,1.6282908548247452,11.330475726186513,11.70074182506504,24,True,-53.43769233214801,1.000000001842066e-08,2.015709258172489
nordholt_bac,beta,2.126801170588712,28.761965983136445,18.033806539086143,1.5948915677230031,10.728159444050302,11.203338031369874,24,True,-53.403124732463304,1.000000001842066e-08,2.126801170588712
nordholt_bac,beta,2.244015698632291,28.145312395157717,18.033806539086143,1.5606972567968986,10.111505856071574,10.683184341359997,24,True,-53.36474060269911,1.0000000212958524e-08,2.244015698632291
nordholt_bac,beta,2.367690278407304,27.515634749347416,18.033806539086143,1.5257807435002995,9.481828210261273,10.140149808049722,24,True,-53.322083949526636,1.0000000004453274e-08,2.367690278407304
nordholt_bac,beta,2.498180943155274,26.87454994912148,18.033806539086143,1.4902316874074295,8.840743410035337,9.57435846656648,24,True,-53.274631579643476,1.000000001842066e-08,2.498180943155274
nordholt_bac,beta,2.6358633482003837,26.22401991717699,18.033806539086143,1.454158879898125,8.190213378090846,8.98626345715795,24,True,-53.221819705824295,1.000000001842066e-08,2.6358633482003837
nordholt_bac,beta,2.7122725793320295,25.874446896870154,18.033806539086143,1.4347745630291835,7.840640357784011,8.664185710461297,24,True,-53.191277877298475,1.000000001842066e-08,2.7122725793320295
nordholt_bac,beta,2.781133852382565,25.56639765902664,18.033806539086143,1.417692798445769,7.5325911199404985,8.37673824920945,24,True,-53.16297970096471,1.000000001842066e-08,2.781133852382565
nordholt_bac,beta,2.9344106590916788,24.904478469833677,18.033806539086143,1.3809884461084887,6.870671930747534,7.747188193669361,24,True,-53.09740216087179,1.000000001842066e-08,2.9344106590916788
nordholt_bac,beta,3.0961350201875812,24.241556752609185,18.033806539086143,1.3442285021783102,6.207750213523042,7.099685859636223,24,True,-53.02426300647029,1.000000001842066e-08,3.0961350201875812
nordholt_bac,beta,3.266772506271919,23.581488937653695,18.033806539086143,1.3076268111529092,5.547682398567552,6.4371335940336625,24,True,-52.94262580976447,1.000000001842066e-08,3.266772506271919
nordholt_bac,beta,3.446814346968485,22.928763012368243,18.033806539086143,1.2714322382616705,4.8949564732821,5.763456280911721,24,True,-52.85144751443247,1.000000001842066e-08,3.4468143469684844
nordholt_bac,beta,3.6367788450705394,22.288575187468453,18.033806539086143,1.2359329207153578,4.25476864838231,5.083826071124851,24,True,-52.749612900444966,1.000000012457557e-08,3.63677884507054
nordholt_bac,beta,3.8372128686261204,21.666914242393194,18.033806539086143,1.2014609447779492,3.6331077033070507,4.404918486706384,24,True,-52.63585770914086,1.000000012457557e-08,3.8372128686261204
nordholt_bac,beta,4.048693425256742,21.070654115495195,18.033806539086143,1.1683974800232577,3.036847576409052,3.735195234081856,24,True,-52.50878197357261,1.000000012457557e-08,4.048693425256742
nordholt_bac,beta,4.136820402388494,20.84020437353204,18.033806539086143,1.1556187169005812,2.806397834445896,3.471261268167334,24,True,-52.45370420645459,1.000000012457557e-08,4.136820402388494
nordholt_bac,beta,4.271829323241623,20.50765534345845,18.033806539086143,1.1371784042936544,2.473848804372306,3.08520264887104,24,True,-52.366906319440254,1.000000012457557e-08,4.271829323241623
nordholt_bac,beta,4.507262924149359,19.986876029106483,18.033806539086143,1.1083004570214998,1.95306949002034,2.467865331888302,24,True,-52.208650732451716,1.000000012457557e-08,4.507262924149359
nordholt_bac,beta,4.755671992062485,19.518493157629024,18.033806539086143,1.082327966384967,1.4846866185428809,1.898741898164984,24,True,-52.03236289954269,1.000000012457557e-08,4.755671992062485
nordholt_bac,beta,5.017771644718483,19.11403533230025,18.033806539086143,1.0599002096907737,1.0802287932141077,1.3961942853888334,24,True,-51.8364242292081,1.0000000067883495e-08,5.017771644718483
nordholt_bac,beta,5.294316412184134,18.786528416296257,18.033806539086143,1.0417394894183143,0.7527218772101136,0.9814056460381864,24,True,-51.61930675244002,1.0000000935898248e-08,5.294316412184134
nordholt_bac,beta,5.58610240898973,18.55065619785332,18.033806539086143,1.0286600423292203,0.5168496587671783,0.6781686124877475,24,True,-51.379679335211385,1.0000000935898248e-08,5.58610240898973
