tier,noise_fraction,trial,seed,frozen_rule_sha256,n_train_observations,n_test_observations,train_times_h,test_times_h,method,alpha,beta,alpha_relative_error_pct,beta_relative_error_pct,test_rmse_observed_log,test_rmse_latent_log,training_objective,selected_start_id,initial_condition_max_abs_error,network_to_fitted_ode_rmse_log,pre_RN_rmse_h-1,pre_RP_rmse_h-1,treatment_RN_rmse_h-1,treatment_RP_rmse_h-1,post_RN_rmse_h-1,post_RP_rmse_h-1
low,0.05,9,2009,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.24242424;0.36363636;0.60606061;0.72727273;0.84848485;0.96969697;1.0909091;1.2121212;1.3333333;1.6969697;1.9393939;2.0606061;2.1818182;2.3030303;2.4242424;2.5454545;2.6666667;2.9090909;3.030303;3.1515152;3.3939394;3.5151515;3.6363636;3.7575758;3.8787879;4;4.1212121;4.2424242;4.3636364;4.4848485;4.6060606;4.8484848;4.969697;5.0909091;5.2121212;5.3333333;5.6969697;5.8181818;5.9393939;6.0606061;6.1818182;6.3030303;6.4242424;6.5454545;6.6666667;6.7878788;6.9090909;7.030303;7.1515152;7.2727273;7.3939394;7.5151515;7.6363636;7.8787879;8;8.2424242;8.3636364;8.4848485;8.6060606;8.8484848;8.969697;9.0909091;9.3333333;9.4545455;9.5757576;9.8181818;9.9393939;10.060606;10.666667;10.787879;11.030303;11.151515;11.272727;11.393939;11.515152;11.636364;11.757576;11.878788;12,0.12121212;0.48484848;1.4545455;1.5757576;1.8181818;2.7878788;3.2727273;4.7272727;5.4545455;5.5757576;7.7575758;8.1212121;8.7272727;9.2121212;9.6969697;10.181818;10.30303;10.424242;10.545455;10.909091,PINN,0.000989159926931,0.0974147945763225,1.0840073068981049,2.5852054236774724,0.0514806050046629,0.0050857742796518,0.0006822306392068,2.0,0.0,0.0072608807658554,0.0017881894278997,0.0013704328396933,0.0066813230304152,0.0052625176385674,0.0050361830269742,0.0021090643378819
low,0.05,10,2010,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.36363636;0.48484848;0.60606061;0.72727273;1.0909091;1.2121212;1.3333333;1.4545455;1.5757576;1.6969697;1.8181818;1.9393939;2.0606061;2.1818182;2.4242424;2.5454545;2.6666667;2.7878788;2.9090909;3.030303;3.2727273;3.3939394;3.5151515;3.6363636;3.7575758;3.8787879;4;4.1212121;4.2424242;4.3636364;4.6060606;4.8484848;5.0909091;5.2121212;5.3333333;5.4545455;5.5757576;5.6969697;5.9393939;6.0606061;6.1818182;6.4242424;6.5454545;6.6666667;6.7878788;6.9090909;7.030303;7.2727273;7.3939394;7.5151515;7.6363636;7.7575758;7.8787879;8;8.2424242;8.3636364;8.6060606;8.969697;9.2121212;9.4545455;9.5757576;9.8181818;9.9393939;10.060606;10.181818;10.30303;10.424242;10.545455;10.666667;10.787879;10.909091;11.030303;11.393939;11.636364;11.757576;11.878788;12,0.84848485;0.96969697;2.3030303;3.1515152;4.4848485;4.7272727;4.969697;5.8181818;6.3030303;7.1515152;8.1212121;8.4848485;8.7272727;8.8484848;9.0909091;9.3333333;9.6969697;11.151515;11.272727;11.515152,NLLS,0.0009955620873655,0.1053898071864679,0.4437912634452701,5.38980718646791,0.0414586484537988,0.0054236592674257,0.2111181954045017,,0.0,0.0,,,,,,
low,0.05,10,2010,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.36363636;0.48484848;0.60606061;0.72727273;1.0909091;1.2121212;1.3333333;1.4545455;1.5757576;1.6969697;1.8181818;1.9393939;2.0606061;2.1818182;2.4242424;2.5454545;2.6666667;2.7878788;2.9090909;3.030303;3.2727273;3.3939394;3.5151515;3.6363636;3.7575758;3.8787879;4;4.1212121;4.2424242;4.3636364;4.6060606;4.8484848;5.0909091;5.2121212;5.3333333;5.4545455;5.5757576;5.6969697;5.9393939;6.0606061;6.1818182;6.4242424;6.5454545;6.6666667;6.7878788;6.9090909;7.030303;7.2727273;7.3939394;7.5151515;7.6363636;7.7575758;7.8787879;8;8.2424242;8.3636364;8.6060606;8.969697;9.2121212;9.4545455;9.5757576;9.8181818;9.9393939;10.060606;10.181818;10.30303;10.424242;10.545455;10.666667;10.787879;10.909091;11.030303;11.393939;11.636364;11.757576;11.878788;12,0.84848485;0.96969697;2.3030303;3.1515152;4.4848485;4.7272727;4.969697;5.8181818;6.3030303;7.1515152;8.1212121;8.4848485;8.7272727;8.8484848;9.0909091;9.3333333;9.6969697;11.151515;11.272727;11.515152,NN,,,,,0.0435345646543119,0.0134660483098585,0.0024397082043556,,0.0,,,,,,,
low,0.05,10,2010,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.36363636;0.48484848;0.60606061;0.72727273;1.0909091;1.2121212;1.3333333;1.4545455;1.5757576;1.6969697;1.8181818;1.9393939;2.0606061;2.1818182;2.4242424;2.5454545;2.6666667;2.7878788;2.9090909;3.030303;3.2727273;3.3939394;3.5151515;3.6363636;3.7575758;3.8787879;4;4.1212121;4.2424242;4.3636364;4.6060606;4.8484848;5.0909091;5.2121212;5.3333333;5.4545455;5.5757576;5.6969697;5.9393939;6.0606061;6.1818182;6.4242424;6.5454545;6.6666667;6.7878788;6.9090909;7.030303;7.2727273;7.3939394;7.5151515;7.6363636;7.7575758;7.8787879;8;8.2424242;8.3636364;8.6060606;8.969697;9.2121212;9.4545455;9.5757576;9.8181818;9.9393939;10.060606;10.181818;10.30303;10.424242;10.545455;10.666667;10.787879;10.909091;11.030303;11.393939;11.636364;11.757576;11.878788;12,0.84848485;0.96969697;2.3030303;3.1515152;4.4848485;4.7272727;4.969697;5.8181818;6.3030303;7.1515152;8.1212121;8.4848485;8.7272727;8.8484848;9.0909091;9.3333333;9.6969697;11.151515;11.272727;11.515152,PINN,0.0009624269531727,0.0975877137241616,3.757304682726093,2.412286275838338,0.0421027080362693,0.0064218985918732,0.0008054304328746,2.0,0.0,0.0068712847918935,0.0045036964339729,0.0004852504728264,0.00589957237452,0.0034695212293124,0.0048761925208654,0.002941726009866
low,0.05,11,2011,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.48484848;0.60606061;0.72727273;0.84848485;1.0909091;1.3333333;1.4545455;1.5757576;1.6969697;1.8181818;1.9393939;2.0606061;2.1818182;2.3030303;2.5454545;2.7878788;2.9090909;3.030303;3.1515152;3.2727273;3.3939394;3.5151515;3.7575758;3.8787879;4;4.1212121;4.3636364;4.4848485;4.6060606;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.4545455;5.5757576;5.6969697;5.9393939;6.1818182;6.3030303;6.4242424;6.5454545;6.6666667;6.9090909;7.030303;7.2727273;7.5151515;7.7575758;7.8787879;8;8.1212121;8.3636364;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.2121212;9.3333333;9.4545455;9.5757576;9.6969697;9.8181818;10.060606;10.181818;10.424242;10.545455;10.787879;10.909091;11.030303;11.151515;11.272727;11.515152;11.636364;11.757576;11.878788;12,0.36363636;0.96969697;1.2121212;2.4242424;2.6666667;3.6363636;4.2424242;5.3333333;5.8181818;6.0606061;6.7878788;7.1515152;7.3939394;7.6363636;8.2424242;9.0909091;9.9393939;10.30303;10.666667;11.393939,NLLS,0.0009993745266464,0.1020058543656879,0.0625473353547567,2.0058543656879424,0.0714685843318571,0.0025314525642262,0.2403798487854349,,0.0,0.0,,,,,,
low,0.05,11,2011,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.48484848;0.60606061;0.72727273;0.84848485;1.0909091;1.3333333;1.4545455;1.5757576;1.6969697;1.8181818;1.9393939;2.0606061;2.1818182;2.3030303;2.5454545;2.7878788;2.9090909;3.030303;3.1515152;3.2727273;3.3939394;3.5151515;3.7575758;3.8787879;4;4.1212121;4.3636364;4.4848485;4.6060606;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.4545455;5.5757576;5.6969697;5.9393939;6.1818182;6.3030303;6.4242424;6.5454545;6.6666667;6.9090909;7.030303;7.2727273;7.5151515;7.7575758;7.8787879;8;8.1212121;8.3636364;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.2121212;9.3333333;9.4545455;9.5757576;9.6969697;9.8181818;10.060606;10.181818;10.424242;10.545455;10.787879;10.909091;11.030303;11.151515;11.272727;11.515152;11.636364;11.757576;11.878788;12,0.36363636;0.96969697;1.2121212;2.4242424;2.6666667;3.6363636;4.2424242;5.3333333;5.8181818;6.0606061;6.7878788;7.1515152;7.3939394;7.6363636;8.2424242;9.0909091;9.9393939;10.30303;10.666667;11.393939,NN,,,,,0.0697910558818576,0.0120479020468795,0.002800448783436,,0.0,,,,,,,
low,0.05,11,2011,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.48484848;0.60606061;0.72727273;0.84848485;1.0909091;1.3333333;1.4545455;1.5757576;1.6969697;1.8181818;1.9393939;2.0606061;2.1818182;2.3030303;2.5454545;2.7878788;2.9090909;3.030303;3.1515152;3.2727273;3.3939394;3.5151515;3.7575758;3.8787879;4;4.1212121;4.3636364;4.4848485;4.6060606;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.4545455;5.5757576;5.6969697;5.9393939;6.1818182;6.3030303;6.4242424;6.5454545;6.6666667;6.9090909;7.030303;7.2727273;7.5151515;7.7575758;7.8787879;8;8.1212121;8.3636364;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.2121212;9.3333333;9.4545455;9.5757576;9.6969697;9.8181818;10.060606;10.181818;10.424242;10.545455;10.787879;10.909091;11.030303;11.151515;11.272727;11.515152;11.636364;11.757576;11.878788;12,0.36363636;0.96969697;1.2121212;2.4242424;2.6666667;3.6363636;4.2424242;5.3333333;5.8181818;6.0606061;6.7878788;7.1515152;7.3939394;7.6363636;8.2424242;9.0909091;9.9393939;10.30303;10.666667;11.393939,PINN,0.0009712866192724,0.0946726562004564,2.871338072754304,5.327343799543538,0.0711711864860363,0.0044228179982374,0.0009437292017139,2.0,0.0,0.0063469394167041,0.0021641507239422,0.0017958913798391,0.0076853770370419,0.0047069422166828,0.0065124085316349,0.0048828999022706
low,0.05,12,2012,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.48484848;0.72727273;0.84848485;1.0909091;1.3333333;1.5757576;1.6969697;1.8181818;1.9393939;2.3030303;2.4242424;2.6666667;2.7878788;2.9090909;3.030303;3.1515152;3.2727273;3.3939394;3.5151515;3.7575758;3.8787879;4;4.1212121;4.2424242;4.3636364;4.6060606;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.4545455;5.5757576;5.6969697;5.8181818;6.0606061;6.1818182;6.3030303;6.4242424;6.6666667;6.7878788;6.9090909;7.030303;7.1515152;7.2727273;7.3939394;7.5151515;7.6363636;8;8.1212121;8.2424242;8.3636364;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.0909091;9.2121212;9.3333333;9.5757576;9.6969697;9.8181818;9.9393939;10.060606;10.30303;10.424242;10.545455;10.666667;10.787879;10.909091;11.030303;11.151515;11.272727;11.515152;11.878788;12,0.36363636;0.60606061;0.96969697;1.2121212;1.4545455;2.0606061;2.1818182;2.5454545;3.6363636;4.4848485;5.3333333;5.9393939;6.5454545;7.7575758;7.8787879;9.4545455;10.181818;11.393939;11.636364;11.757576,NLLS,0.0010062196492643,0.1047109324316885,0.6219649264352256,4.710932431688564,0.0351154430644786,0.0033683719070054,0.1929910042078162,,0.0,0.0,,,,,,
low,0.05,12,2012,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.48484848;0.72727273;0.84848485;1.0909091;1.3333333;1.5757576;1.6969697;1.8181818;1.9393939;2.3030303;2.4242424;2.6666667;2.7878788;2.9090909;3.030303;3.1515152;3.2727273;3.3939394;3.5151515;3.7575758;3.8787879;4;4.1212121;4.2424242;4.3636364;4.6060606;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.4545455;5.5757576;5.6969697;5.8181818;6.0606061;6.1818182;6.3030303;6.4242424;6.6666667;6.7878788;6.9090909;7.030303;7.1515152;7.2727273;7.3939394;7.5151515;7.6363636;8;8.1212121;8.2424242;8.3636364;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.0909091;9.2121212;9.3333333;9.5757576;9.6969697;9.8181818;9.9393939;10.060606;10.30303;10.424242;10.545455;10.666667;10.787879;10.909091;11.030303;11.151515;11.272727;11.515152;11.878788;12,0.36363636;0.60606061;0.96969697;1.2121212;1.4545455;2.0606061;2.1818182;2.5454545;3.6363636;4.4848485;5.3333333;5.9393939;6.5454545;7.7575758;7.8787879;9.4545455;10.181818;11.393939;11.636364;11.757576,NN,,,,,0.0349186251733791,0.0219995648700654,0.0024716366204542,,0.0,,,,,,,
low,0.05,12,2012,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.48484848;0.72727273;0.84848485;1.0909091;1.3333333;1.5757576;1.6969697;1.8181818;1.9393939;2.3030303;2.4242424;2.6666667;2.7878788;2.9090909;3.030303;3.1515152;3.2727273;3.3939394;3.5151515;3.7575758;3.8787879;4;4.1212121;4.2424242;4.3636364;4.6060606;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.4545455;5.5757576;5.6969697;5.8181818;6.0606061;6.1818182;6.3030303;6.4242424;6.6666667;6.7878788;6.9090909;7.030303;7.1515152;7.2727273;7.3939394;7.5151515;7.6363636;8;8.1212121;8.2424242;8.3636364;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.0909091;9.2121212;9.3333333;9.5757576;9.6969697;9.8181818;9.9393939;10.060606;10.30303;10.424242;10.545455;10.666667;10.787879;10.909091;11.030303;11.151515;11.272727;11.515152;11.878788;12,0.36363636;0.60606061;0.96969697;1.2121212;1.4545455;2.0606061;2.1818182;2.5454545;3.6363636;4.4848485;5.3333333;5.9393939;6.5454545;7.7575758;7.8787879;9.4545455;10.181818;11.393939;11.636364;11.757576,PINN,0.0009522640047795,0.095865670686853,4.77359952204961,4.134329313146912,0.034126288420505,0.0052400355320779,0.0007262640144623,2.0,0.0,0.0112505405480053,0.0017639221473082,0.0007674185671297,0.0037277976963408,0.0040538815586528,0.0041414162793419,0.0011486087943924
low,0.05,13,2013,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.36363636;0.60606061;0.72727273;0.84848485;0.96969697;1.3333333;1.4545455;1.5757576;1.6969697;1.8181818;1.9393939;2.0606061;2.3030303;2.4242424;2.5454545;2.6666667;2.7878788;2.9090909;3.1515152;3.2727273;3.3939394;3.5151515;3.6363636;3.7575758;3.8787879;4;4.1212121;4.2424242;4.3636364;4.4848485;4.6060606;4.7272727;4.8484848;5.0909091;5.3333333;5.4545455;5.6969697;5.8181818;6.1818182;6.4242424;6.5454545;6.6666667;6.7878788;7.1515152;7.3939394;7.5151515;7.6363636;7.8787879;8;8.1212121;8.2424242;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.0909091;9.2121212;9.3333333;9.4545455;9.5757576;9.6969697;9.9393939;10.060606;10.181818;10.30303;10.424242;10.545455;10.666667;10.787879;10.909091;11.151515;11.272727;11.515152;11.757576;11.878788;12,0.48484848;1.0909091;1.2121212;2.1818182;3.030303;4.969697;5.2121212;5.5757576;5.9393939;6.0606061;6.3030303;6.9090909;7.030303;7.2727273;7.7575758;8.3636364;9.8181818;11.030303;11.393939;11.636364,NLLS,0.0009554100323777,0.0907633776824098,4.458996762223332,9.236622317590191,0.0364474923058534,0.0084523169424812,0.1730555524613563,,0.0,0.0,,,,,,
low,0.05,13,2013,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.36363636;0.60606061;0.72727273;0.84848485;0.96969697;1.3333333;1.4545455;1.5757576;1.6969697;1.8181818;1.9393939;2.0606061;2.3030303;2.4242424;2.5454545;2.6666667;2.7878788;2.9090909;3.1515152;3.2727273;3.3939394;3.5151515;3.6363636;3.7575758;3.8787879;4;4.1212121;4.2424242;4.3636364;4.4848485;4.6060606;4.7272727;4.8484848;5.0909091;5.3333333;5.4545455;5.6969697;5.8181818;6.1818182;6.4242424;6.5454545;6.6666667;6.7878788;7.1515152;7.3939394;7.5151515;7.6363636;7.8787879;8;8.1212121;8.2424242;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.0909091;9.2121212;9.3333333;9.4545455;9.5757576;9.6969697;9.9393939;10.060606;10.181818;10.30303;10.424242;10.545455;10.666667;10.787879;10.909091;11.151515;11.272727;11.515152;11.757576;11.878788;12,0.48484848;1.0909091;1.2121212;2.1818182;3.030303;4.969697;5.2121212;5.5757576;5.9393939;6.0606061;6.3030303;6.9090909;7.030303;7.2727273;7.7575758;8.3636364;9.8181818;11.030303;11.393939;11.636364,NN,,,,,0.0494136185169219,0.019171670671395,0.0019108535576937,,0.0,,,,,,,
low,0.05,13,2013,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.36363636;0.60606061;0.72727273;0.84848485;0.96969697;1.3333333;1.4545455;1.5757576;1.6969697;1.8181818;1.9393939;2.0606061;2.3030303;2.4242424;2.5454545;2.6666667;2.7878788;2.9090909;3.1515152;3.2727273;3.3939394;3.5151515;3.6363636;3.7575758;3.8787879;4;4.1212121;4.2424242;4.3636364;4.4848485;4.6060606;4.7272727;4.8484848;5.0909091;5.3333333;5.4545455;5.6969697;5.8181818;6.1818182;6.4242424;6.5454545;6.6666667;6.7878788;7.1515152;7.3939394;7.5151515;7.6363636;7.8787879;8;8.1212121;8.2424242;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.0909091;9.2121212;9.3333333;9.4545455;9.5757576;9.6969697;9.9393939;10.060606;10.181818;10.30303;10.424242;10.545455;10.666667;10.787879;10.909091;11.151515;11.272727;11.515152;11.757576;11.878788;12,0.48484848;1.0909091;1.2121212;2.1818182;3.030303;4.969697;5.2121212;5.5757576;5.9393939;6.0606061;6.3030303;6.9090909;7.030303;7.2727273;7.7575758;8.3636364;9.8181818;11.030303;11.393939;11.636364,PINN,0.0009512385752496,0.0887170098055838,4.876142475039124,11.282990194416143,0.0377981966370469,0.0116380511234117,0.0006878373449777,2.0,0.0,0.0067950690171911,0.0060540699018175,0.0017419639271798,0.0076363482555662,0.0044412394774111,0.0053511113755181,0.0077423331013893
low,0.05,14,2014,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.24242424;0.36363636;0.48484848;0.60606061;0.84848485;0.96969697;1.0909091;1.2121212;1.3333333;1.6969697;1.8181818;1.9393939;2.0606061;2.1818182;2.4242424;2.6666667;2.9090909;3.030303;3.1515152;3.2727273;3.6363636;3.7575758;3.8787879;4;4.1212121;4.2424242;4.3636364;4.4848485;4.6060606;4.7272727;4.8484848;4.969697;5.0909091;5.3333333;5.4545455;5.6969697;5.8181818;6.0606061;6.1818182;6.3030303;6.4242424;6.6666667;6.7878788;7.030303;7.1515152;7.2727273;7.3939394;7.5151515;7.6363636;7.7575758;7.8787879;8;8.2424242;8.3636364;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.0909091;9.3333333;9.4545455;9.5757576;9.8181818;9.9393939;10.060606;10.181818;10.30303;10.545455;10.666667;10.787879;10.909091;11.151515;11.272727;11.515152;11.636364;11.757576;11.878788;12,0.12121212;0.72727273;1.4545455;1.5757576;2.3030303;2.5454545;2.7878788;3.3939394;3.5151515;5.2121212;5.5757576;5.9393939;6.5454545;6.9090909;8.1212121;9.2121212;9.6969697;10.424242;11.030303;11.393939,NLLS,0.0010204374538328,0.0985885002118945,2.0437453832837127,1.411499788105497,0.0451646472353878,0.0057356718782464,0.1731236636463722,,0.0,0.0,,,,,,
low,0.05,14,2014,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.24242424;0.36363636;0.48484848;0.60606061;0.84848485;0.96969697;1.0909091;1.2121212;1.3333333;1.6969697;1.8181818;1.9393939;2.0606061;2.1818182;2.4242424;2.6666667;2.9090909;3.030303;3.1515152;3.2727273;3.6363636;3.7575758;3.8787879;4;4.1212121;4.2424242;4.3636364;4.4848485;4.6060606;4.7272727;4.8484848;4.969697;5.0909091;5.3333333;5.4545455;5.6969697;5.8181818;6.0606061;6.1818182;6.3030303;6.4242424;6.6666667;6.7878788;7.030303;7.1515152;7.2727273;7.3939394;7.5151515;7.6363636;7.7575758;7.8787879;8;8.2424242;8.3636364;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.0909091;9.3333333;9.4545455;9.5757576;9.8181818;9.9393939;10.060606;10.181818;10.30303;10.545455;10.666667;10.787879;10.909091;11.151515;11.272727;11.515152;11.636364;11.757576;11.878788;12,0.12121212;0.72727273;1.4545455;1.5757576;2.3030303;2.5454545;2.7878788;3.3939394;3.5151515;5.2121212;5.5757576;5.9393939;6.5454545;6.9090909;8.1212121;9.2121212;9.6969697;10.424242;11.030303;11.393939,NN,,,,,0.0465580612547434,0.0164786109790915,0.0020591915839347,,0.0,,,,,,,
low,0.05,14,2014,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.24242424;0.36363636;0.48484848;0.60606061;0.84848485;0.96969697;1.0909091;1.2121212;1.3333333;1.6969697;1.8181818;1.9393939;2.0606061;2.1818182;2.4242424;2.6666667;2.9090909;3.030303;3.1515152;3.2727273;3.6363636;3.7575758;3.8787879;4;4.1212121;4.2424242;4.3636364;4.4848485;4.6060606;4.7272727;4.8484848;4.969697;5.0909091;5.3333333;5.4545455;5.6969697;5.8181818;6.0606061;6.1818182;6.3030303;6.4242424;6.6666667;6.7878788;7.030303;7.1515152;7.2727273;7.3939394;7.5151515;7.6363636;7.7575758;7.8787879;8;8.2424242;8.3636364;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.0909091;9.3333333;9.4545455;9.5757576;9.8181818;9.9393939;10.060606;10.181818;10.30303;10.545455;10.666667;10.787879;10.909091;11.151515;11.272727;11.515152;11.636364;11.757576;11.878788;12,0.12121212;0.72727273;1.4545455;1.5757576;2.3030303;2.5454545;2.7878788;3.3939394;3.5151515;5.2121212;5.5757576;5.9393939;6.5454545;6.9090909;8.1212121;9.2121212;9.6969697;10.424242;11.030303;11.393939,PINN,0.0009570378901595,0.0878435339323212,4.296210984049543,12.156466067678728,0.0454596141975653,0.0066028197592858,0.0006811161246067,2.0,0.0,0.0118130959547728,0.0014710100273233,0.0004451972248918,0.0059870842421987,0.0060375085685357,0.0049901393825383,0.0040273786739832
low,0.05,15,2015,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.36363636;0.48484848;0.60606061;0.72727273;0.84848485;1.0909091;1.2121212;1.3333333;1.4545455;1.5757576;1.6969697;1.8181818;1.9393939;2.0606061;2.1818182;2.3030303;2.4242424;2.7878788;2.9090909;3.030303;3.1515152;3.3939394;3.5151515;3.6363636;3.7575758;3.8787879;4.1212121;4.2424242;4.3636364;4.4848485;4.6060606;4.7272727;4.8484848;4.969697;5.2121212;5.3333333;5.4545455;5.5757576;5.6969697;5.8181818;5.9393939;6.0606061;6.3030303;6.4242424;6.5454545;6.6666667;6.7878788;7.030303;7.1515152;7.3939394;7.6363636;7.8787879;8;8.1212121;8.2424242;8.7272727;8.8484848;8.969697;9.0909091;9.2121212;9.3333333;9.5757576;9.6969697;9.9393939;10.060606;10.181818;10.30303;10.545455;10.787879;10.909091;11.030303;11.151515;11.272727;11.393939;11.757576;11.878788;12,0.96969697;2.5454545;2.6666667;3.2727273;4;5.0909091;6.1818182;6.9090909;7.2727273;7.5151515;7.7575758;8.3636364;8.4848485;8.6060606;9.4545455;9.8181818;10.424242;10.666667;11.515152;11.636364,NLLS,0.0009900612696538,0.0971208789456539,0.9938730346124468,2.87912105434609,0.0503965041817542,0.0025720853019604,0.2358135245197405,,0.0,0.0,,,,,,
low,0.05,15,2015,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.36363636;0.48484848;0.60606061;0.72727273;0.84848485;1.0909091;1.2121212;1.3333333;1.4545455;1.5757576;1.6969697;1.8181818;1.9393939;2.0606061;2.1818182;2.3030303;2.4242424;2.7878788;2.9090909;3.030303;3.1515152;3.3939394;3.5151515;3.6363636;3.7575758;3.8787879;4.1212121;4.2424242;4.3636364;4.4848485;4.6060606;4.7272727;4.8484848;4.969697;5.2121212;5.3333333;5.4545455;5.5757576;5.6969697;5.8181818;5.9393939;6.0606061;6.3030303;6.4242424;6.5454545;6.6666667;6.7878788;7.030303;7.1515152;7.3939394;7.6363636;7.8787879;8;8.1212121;8.2424242;8.7272727;8.8484848;8.969697;9.0909091;9.2121212;9.3333333;9.5757576;9.6969697;9.9393939;10.060606;10.181818;10.30303;10.545455;10.787879;10.909091;11.030303;11.151515;11.272727;11.393939;11.757576;11.878788;12,0.96969697;2.5454545;2.6666667;3.2727273;4;5.0909091;6.1818182;6.9090909;7.2727273;7.5151515;7.7575758;8.3636364;8.4848485;8.6060606;9.4545455;9.8181818;10.424242;10.666667;11.515152;11.636364,NN,,,,,0.0486118130750654,0.0231176168497396,0.002747660664671,,0.0,,,,,,,
low,0.05,15,2015,7fe456a139bdd337c4ea52ff50758ac0b7e92ac16da18e70424f2c30b0252f44,80,20,0;0.12121212;0.24242424;0.36363636;0.48484848;0.60606061;0.72727273;0.84848485;1.0909091;1.2121212;1.3333333;1.4545455;1.5757576;1.6969697;1.8181818;1.9393939;2.0606061;2.1818182;2.3030303;2.4242424;2.7878788;2.9090909;3.030303;3.1515152;3.3939394;3.5151515;3.6363636;3.7575758;3.8787879;4.1212121;4.2424242;4.3636364;4.4848485;4.6060606;4.7272727;4.8484848;4.969697;5.2121212;5.3333333;5.4545455;5.5757576;5.6969697;5.8181818;5.9393939;6.0606061;6.3030303;6.4242424;6.5454545;6.6666667;6.7878788;7.030303;7.1515152;7.3939394;7.6363636;7.8787879;8;8.1212121;8.2424242;8.7272727;8.8484848;8.969697;9.0909091;9.2121212;9.3333333;9.5757576;9.6969697;9.9393939;10.060606;10.181818;10.30303;10.545455;10.787879;10.909091;11.030303;11.151515;11.272727;11.393939;11.757576;11.878788;12,0.96969697;2.5454545;2.6666667;3.2727273;4;5.0909091;6.1818182;6.9090909;7.2727273;7.5151515;7.7575758;8.3636364;8.4848485;8.6060606;9.4545455;9.8181818;10.424242;10.666667;11.515152;11.636364,PINN,0.0009524382142558,0.0928169700778012,4.756178574412539,7.183029922198758,0.0491567464023282,0.0056299614758045,0.0008800790352481,2.0,0.0,0.0083025707138709,0.001593756829653,0.0005667001051938,0.0032719399962961,0.0041606956096759,0.0063432989104503,0.0026236440740271
