dataset,condition,initial_condition_scenario,initial_fraction,fold,selection_seed,train_times_h,test_times_h,n_train_observations,n_test_observations,method,time_h,log_relative_abundance
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.42070116861435725,-1.694385294974805
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.4323873121869783,-1.741482388745828
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.44407345575959933,-1.7885807232154078
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.4557595993322204,-1.8356802655906825
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.4674457429048414,-1.8827809828576452
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.47913188647746247,-1.9298828417620457
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.49081803005008345,-1.9769858087915404
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.5025041736227045,-2.0240898501589224
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.5141903171953256,-2.07119493178623
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.5258764607679466,-2.118301019289593
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.5375626043405676,-2.165408077964646
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.5492487479131887,-2.2125160727723796
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.5609348914858097,-2.259624968325279
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.5726210350584308,-2.306734728873646
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.5843071786310517,-2.353845318291965
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.5959933222036728,-2.4009567000652297
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.6076794657762938,-2.448068837275109
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.6193656093489148,-2.4951816925858683
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.6310517529215359,-2.542295228229955
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.6427378964941569,-2.589409405993161
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.654424040066778,-2.636524187199293
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.666110183639399,-2.683639532694267
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.67779632721202,-2.730755402829565
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.6894824707846411,-2.777871757444978
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.7011686143572621,-2.824988555850577
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.7128547579298832,-2.8721057568078603
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.7245409015025042,-2.919223318509993
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.7362270450751253,-2.966341198561113
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.7479131886477463,-3.0134593539546146
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.7595993322203672,-3.060577741050391
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.7712854757929883,-3.1076963155509536
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.7829716193656093,-3.154815032476378
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.7946577629382304,-3.201933846138052
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.8063439065108514,-3.249052710111133
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.8180300500834725,-3.2961715772056914
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.8297161936560935,-3.343290399436471
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.8414023372287145,-3.3904091279912283
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.8530884808013356,-3.4375277131975746
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.8647746243739566,-3.4846461044882844
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.8764607679465777,-3.531764250365006
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.8881469115191987,-3.578882098360313
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.8998330550918197,-3.625999594998046
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.9115191986644408,-3.673116685751873
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.9232053422370617,-3.720233315002009
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.9348914858096828,-3.767349425990041
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.9465776293823038,-3.814464960771767
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.9582637729549249,-3.8615798601680105
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.9699499165275459,-3.9086940637132987
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.9816360601001669,-3.95580750960238
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,0.993322203672788,-4.002920134634454
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.005008347245409,-4.050031874155069
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.01669449081803,-4.0971426619955835
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.0283806343906512,-4.1442524304101225
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.0400667779632722,-4.1913611100099155
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.0517529215358932,-4.2384686296949505
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.0634390651085142,-4.285574916582832
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.0751252086811351,-4.332679895934736
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.0868113522537564,-4.379783491078372
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.0984974958263773,-4.42688562332784
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.1101836393989983,-4.473986211900275
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.1218697829716193,-4.521085173829131
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.1335559265442403,-4.568182423874045
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.1452420701168615,-4.615277874427085
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.1569282136894825,-4.662371435415298
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.1686143572621035,-4.709463014199419
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.1803005008347245,-4.756552515468572
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.1919866444073457,-4.803639841130845
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.2036727879799667,-4.850724890199571
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.2153589315525877,-4.897807558675183
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.2270450751252087,-4.944887739422424
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.2387312186978297,-4.991965322042824
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.2504173622704509,-5.039040192742187
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.2621035058430718,-5.086112234192964
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.2737896494156928,-5.133181325391293
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.2854757929883138,-5.180247341508534
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.2971619365609348,-5.227310153737056
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.308848080133556,-5.274369629130121
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.320534223706177,-5.321425630435603
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.332220367278798,-5.36847801592334
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.343906510851419,-5.415526639205877
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.35559265442404,-5.462571349052366
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.3672787979966612,-5.509611989195365
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.3789649415692822,-5.556648398130281
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.3906510851419032,-5.603680408907205
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.4023372287145242,-5.6507078489148395
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.4140233722871454,-5.697730539656252
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.4257095158597664,-5.7447482965161445
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.4373956594323873,-5.791760928519357
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.4490818030050083,-5.83876823808028
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.4607679465776293,-5.885770020742837
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.4724540901502505,-5.932766064910738
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.4841402337228715,-5.979756151567625
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.4958263772954925,-6.026740053986786
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.5075125208681135,-6.073717537430047
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.5191986644407345,-6.120688358835478
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.5308848080133557,-6.167652266493536
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.5425709515859767,-6.214608999711218
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.5542570951585977,-6.261558288463849
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.5659432387312187,-6.308499853034066
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.5776293823038396,-6.355433403637562
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.5893155258764609,-6.4023586400351675
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.6010016694490818,-6.449275251130784
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.6126878130217028,-6.496182914554751
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.6243739565943238,-6.543081296232119
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.636060100166945,-6.589970049935371
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.647746243739566,-6.636848816821092
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.659432387312187,-6.683717224950076
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.671118530884808,-6.730574888790338
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.682804674457429,-6.7774214087025255
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.6944908180300502,-6.8242563704071735
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.7061769616026712,-6.871079344433257
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.7178631051752922,-6.917889885547501
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.7295492487479132,-6.9646875321638575
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.7412353923205341,-7.011471805732602
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.7529215358931554,-7.058242210108462
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.7646076794657763,-7.1049982308971975
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.7762938230383973,-7.151739334780042
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.7879799666110183,-7.1984649688154265
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.7996661101836393,-7.24517455971738
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.8113522537562605,-7.291867513110035
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.8230383973288815,-7.338543212757623
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.8347245409015025,-7.3852010197694025
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.8464106844741235,-7.431840271778924
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.8580968280467447,-7.478460282097059
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.8697829716193657,-7.525060338838231
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.8814691151919867,-7.571639704019318
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.8931552587646077,-7.618197612630665
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.9048414023372287,-7.664733271678712
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.9165275459098499,-7.711245859199759
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.9282136894824708,-7.757734523244353
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.9398998330550918,-7.80419838083194
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.9515859766277128,-7.850636516875313
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.9632721202003338,-7.897047983074552
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.974958263772955,-7.943431796780096
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.986644407345576,-7.989786939824723
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,1.998330550918197,-8.036112357324237
