condition,method,time_h,log_relative_abundance
nordholt_h2o2,PINN-network,0.17167668670674682,-15.081145273282475
nordholt_h2o2,PINN-network,0.1723446893787575,-15.139831957378927
nordholt_h2o2,PINN-network,0.1730126920507682,-15.198518641244588
nordholt_h2o2,PINN-network,0.1736806947227789,-15.25720532487289
nordholt_h2o2,PINN-network,0.17434869739478956,-15.31589200825652
nordholt_h2o2,PINN-network,0.17501670006680026,-15.37457869138772
nordholt_h2o2,PINN-network,0.17568470273881093,-15.433265374257928
nordholt_h2o2,PINN-network,0.17635270541082163,-15.491952056858281
nordholt_h2o2,PINN-network,0.17702070808283232,-15.550638739179163
nordholt_h2o2,PINN-network,0.177688710754843,-15.609325421210622
nordholt_h2o2,PINN-network,0.1783567134268537,-15.66801210294215
nordholt_h2o2,PINN-network,0.1790247160988644,-15.726698784362764
nordholt_h2o2,PINN-network,0.17969271877087506,-15.785385465461129
nordholt_h2o2,PINN-network,0.18036072144288576,-15.844072146225395
nordholt_h2o2,PINN-network,0.18102872411489646,-15.902758826643371
nordholt_h2o2,PINN-network,0.18169672678690713,-15.961445506702427
nordholt_h2o2,PINN-network,0.18236472945891782,-16.020132186389635
nordholt_h2o2,PINN-network,0.18303273213092852,-16.07881886569163
nordholt_h2o2,PINN-network,0.1837007348029392,-16.137505544594948
nordholt_h2o2,PINN-network,0.1843687374749499,-16.19619222308547
nordholt_h2o2,PINN-network,0.18503674014696056,-16.254878901149112
nordholt_h2o2,PINN-network,0.18570474281897126,-16.313565578771314
nordholt_h2o2,PINN-network,0.18637274549098196,-16.37225225593735
nordholt_h2o2,PINN-network,0.18704074816299263,-16.430938932632223
nordholt_h2o2,PINN-network,0.18770875083500332,-16.4896256088407
nordholt_h2o2,PINN-network,0.18837675350701402,-16.54831228454739
nordholt_h2o2,PINN-network,0.1890447561790247,-16.606998959736625
nordholt_h2o2,PINN-network,0.1897127588510354,-16.66568563439262
nordholt_h2o2,PINN-network,0.1903807615230461,-16.72437230849939
nordholt_h2o2,PINN-network,0.19104876419505676,-16.783058982040796
nordholt_h2o2,PINN-network,0.19171676686706746,-16.841745655000604
nordholt_h2o2,PINN-network,0.19238476953907813,-16.900432327362342
nordholt_h2o2,PINN-network,0.19305277221108882,-16.959118999109553
nordholt_h2o2,PINN-network,0.19372077488309952,-17.01780567022556
nordholt_h2o2,PINN-network,0.1943887775551102,-17.07649234069365
nordholt_h2o2,PINN-network,0.1950567802271209,-17.13517901049709
nordholt_h2o2,PINN-network,0.1957247828991316,-17.193865679618938
nordholt_h2o2,PINN-network,0.19639278557114226,-17.252552348042215
nordholt_h2o2,PINN-network,0.19706078824315296,-17.31123901575007
nordholt_h2o2,PINN-network,0.19772879091516365,-17.369925682725338
nordholt_h2o2,PINN-network,0.19839679358717432,-17.428612348951066
nordholt_h2o2,PINN-network,0.19906479625918502,-17.48729901441015
nordholt_h2o2,PINN-network,0.19973279893119572,-17.54598567908548
nordholt_h2o2,PINN-network,0.2004008016032064,-17.604672342959958
nordholt_h2o2,PINN-network,0.2010688042752171,-17.663359006016538
nordholt_h2o2,PINN-network,0.20173680694722776,-17.722045668238096
nordholt_h2o2,PINN-network,0.20240480961923846,-17.780732329607606
nordholt_h2o2,PINN-network,0.20307281229124916,-17.83941899010808
nordholt_h2o2,PINN-network,0.20374081496325983,-17.898105649722456
nordholt_h2o2,PINN-network,0.20440881763527052,-17.956792308433844
nordholt_h2o2,PINN-network,0.20507682030728122,-18.01547896622538
nordholt_h2o2,PINN-network,0.2057448229792919,-18.074165623080166
nordholt_h2o2,PINN-network,0.2064128256513026,-18.132852278981495
nordholt_h2o2,PINN-network,0.2070808283233133,-18.19153893391264
nordholt_h2o2,PINN-network,0.20774883099532396,-18.250225587857
nordholt_h2o2,PINN-network,0.20841683366733466,-18.30891224079801
nordholt_h2o2,PINN-network,0.20908483633934535,-18.36759889271924
nordholt_h2o2,PINN-network,0.20975283901135602,-18.426285543604354
nordholt_h2o2,PINN-network,0.21042084168336672,-18.484972193437088
nordholt_h2o2,PINN-network,0.2110888443553774,-18.543658842201268
nordholt_h2o2,PINN-network,0.2117568470273881,-18.60234548988092
nordholt_h2o2,PINN-network,0.2124248496993988,-18.661032136460072
nordholt_h2o2,PINN-network,0.21309285237140946,-18.719718781922925
nordholt_h2o2,PINN-network,0.21376085504342016,-18.77840542625379
nordholt_h2o2,PINN-network,0.21442885771543085,-18.837092069437123
nordholt_h2o2,PINN-network,0.21509686038744152,-18.89577871145747
nordholt_h2o2,PINN-network,0.21576486305945222,-18.954465352299593
nordholt_h2o2,PINN-network,0.21643286573146292,-19.013151991948288
nordholt_h2o2,PINN-network,0.2171008684034736,-19.071838630388612
nordholt_h2o2,PINN-network,0.2177688710754843,-19.130525267605616
nordholt_h2o2,PINN-network,0.21843687374749496,-19.189211903584688
nordholt_h2o2,PINN-network,0.21910487641950566,-19.24789853831114
nordholt_h2o2,PINN-network,0.21977287909151635,-19.306585171770642
nordholt_h2o2,PINN-network,0.22044088176352702,-19.365271803948925
nordholt_h2o2,PINN-network,0.22110888443553772,-19.42395843483193
nordholt_h2o2,PINN-network,0.22177688710754842,-19.48264506440564
nordholt_h2o2,PINN-network,0.2224448897795591,-19.54133169265638
nordholt_h2o2,PINN-network,0.2231128924515698,-19.600018319570488
nordholt_h2o2,PINN-network,0.2237808951235805,-19.658704945134556
nordholt_h2o2,PINN-network,0.22444889779559116,-19.717391569335373
nordholt_h2o2,PINN-network,0.22511690046760185,-19.776078192159744
nordholt_h2o2,PINN-network,0.22578490313961255,-19.83476481359486
nordholt_h2o2,PINN-network,0.22645290581162322,-19.893451433627927
nordholt_h2o2,PINN-network,0.22712090848363392,-19.952138052246394
nordholt_h2o2,PINN-network,0.2277889111556446,-20.01082466943788
nordholt_h2o2,PINN-network,0.2284569138276553,-20.069511285190195
nordholt_h2o2,PINN-network,0.229124916499666,-20.12819789949132
nordholt_h2o2,PINN-network,0.22979291917167666,-20.18688451232939
nordholt_h2o2,PINN-network,0.23046092184368736,-20.245571123692812
nordholt_h2o2,PINN-network,0.23112892451569805,-20.304257733570047
nordholt_h2o2,PINN-network,0.23179692718770872,-20.362944341949852
nordholt_h2o2,PINN-network,0.23246492985971942,-20.42163094882117
nordholt_h2o2,PINN-network,0.23313293253173012,-20.480317554172977
nordholt_h2o2,PINN-network,0.2338009352037408,-20.539004157994626
nordholt_h2o2,PINN-network,0.2344689378757515,-20.597690760275576
nordholt_h2o2,PINN-network,0.23513694054776219,-20.656377361005465
nordholt_h2o2,PINN-network,0.23580494321977286,-20.71506396017413
nordholt_h2o2,PINN-network,0.23647294589178355,-20.773750557771617
nordholt_h2o2,PINN-network,0.23714094856379422,-20.832437153788117
nordholt_h2o2,PINN-network,0.23780895123580492,-20.891123748214092
nordholt_h2o2,PINN-network,0.23847695390781562,-20.94981034104003
nordholt_h2o2,PINN-network,0.2391449565798263,-21.008496932256815
nordholt_h2o2,PINN-network,0.239812959251837,-21.067183521855398
nordholt_h2o2,PINN-network,0.24048096192384769,-21.12587010982692
nordholt_h2o2,PINN-network,0.24114896459585836,-21.184556696162723
nordholt_h2o2,PINN-network,0.24181696726786905,-21.243243280854337
nordholt_h2o2,PINN-network,0.24248496993987975,-21.301929863893612
nordholt_h2o2,PINN-network,0.24315297261189042,-21.360616445272225
nordholt_h2o2,PINN-network,0.24382097528390112,-21.41930302498248
nordholt_h2o2,PINN-network,0.2444889779559118,-21.47798960301662
nordholt_h2o2,PINN-network,0.2451569806279225,-21.53667617936709
nordholt_h2o2,PINN-network,0.2458249832999332,-21.59536275402647
nordholt_h2o2,PINN-network,0.24649298597194386,-21.654049326987767
nordholt_h2o2,PINN-network,0.24716098864395455,-21.712735898243928
nordholt_h2o2,PINN-network,0.24782899131596525,-21.77142246778814
nordholt_h2o2,PINN-network,0.24849699398797592,-21.830109035613873
nordholt_h2o2,PINN-network,0.24916499665998662,-21.888795601714637
nordholt_h2o2,PINN-network,0.24983299933199732,-21.94748216608421
nordholt_h2o2,PINN-network,0.250501002004008,-22.00616872871655
nordholt_h2o2,PINN-network,0.25116900467601866,-22.064855289605713
nordholt_h2o2,PINN-network,0.2518370073480294,-22.123541848746072
nordholt_h2o2,PINN-network,0.25250501002004005,-22.182228406132065
nordholt_h2o2,PINN-network,0.2531730126920507,-22.240914961758357
nordholt_h2o2,PINN-network,0.25384101536406145,-22.29960151561979
nordholt_h2o2,PINN-network,0.2545090180360721,-22.358288067711367
nordholt_h2o2,PINN-network,0.2551770207080828,-22.4169746180282
nordholt_h2o2,PINN-network,0.2558450233800935,-22.475661166565736
nordholt_h2o2,PINN-network,0.2565130260521042,-22.534347713319402
nordholt_h2o2,PINN-network,0.25718102872411486,-22.593034258284955
nordholt_h2o2,PINN-network,0.2578490313961256,-22.65172080145825
nordholt_h2o2,PINN-network,0.25851703406813625,-22.710407342835275
nordholt_h2o2,PINN-network,0.2591850367401469,-22.769093882412285
nordholt_h2o2,PINN-network,0.25985303941215765,-22.827780420185583
nordholt_h2o2,PINN-network,0.2605210420841683,-22.886466956151693
nordholt_h2o2,PINN-network,0.261189044756179,-22.94515349030732
nordholt_h2o2,PINN-network,0.2618570474281897,-23.003840022649374
nordholt_h2o2,PINN-network,0.2625250501002004,-23.062526553174816
nordholt_h2o2,PINN-network,0.26319305277221106,-23.12121308188078
nordholt_h2o2,PINN-network,0.2638610554442218,-23.179899608764643
nordholt_h2o2,PINN-network,0.26452905811623245,-23.238586133823862
nordholt_h2o2,PINN-network,0.2651970607882431,-23.297272657056098
nordholt_h2o2,PINN-network,0.2658650634602538,-23.355959178459084
nordholt_h2o2,PINN-network,0.2665330661322645,-23.414645698030895
nordholt_h2o2,PINN-network,0.2672010688042752,-23.473332215769503
nordholt_h2o2,PINN-network,0.26786907147628586,-23.5320187316732
nordholt_h2o2,PINN-network,0.2685370741482966,-23.590705245740395
nordholt_h2o2,PINN-network,0.26920507682030725,-23.649391757969596
nordholt_h2o2,PINN-network,0.2698730794923179,-23.708078268359575
nordholt_h2o2,PINN-network,0.27054108216432865,-23.766764776909014
nordholt_h2o2,PINN-network,0.2712090848363393,-23.825451283617006
nordholt_h2o2,PINN-network,0.27187708750835,-23.884137788482683
nordholt_h2o2,PINN-network,0.2725450901803607,-23.94282429150516
nordholt_h2o2,PINN-network,0.2732130928523714,-24.001510792683902
nordholt_h2o2,PINN-network,0.27388109552438206,-24.060197292018533
nordholt_h2o2,PINN-network,0.2745490981963928,-24.11888378950858
nordholt_h2o2,PINN-network,0.27521710086840345,-24.17757028515395
nordholt_h2o2,PINN-network,0.2758851035404141,-24.236256778954512
nordholt_h2o2,PINN-network,0.27655310621242485,-24.29494327091032
nordholt_h2o2,PINN-network,0.2772211088844355,-24.353629761021566
nordholt_h2o2,PINN-network,0.2778891115564462,-24.41231624928862
nordholt_h2o2,PINN-network,0.2785571142284569,-24.47100273571192
nordholt_h2o2,PINN-network,0.2792251169004676,-24.529689220291942
nordholt_h2o2,PINN-network,0.27989311957247826,-24.58837570302953
nordholt_h2o2,PINN-network,0.280561122244489,-24.6470621839254
nordholt_h2o2,PINN-network,0.28122912491649965,-24.70574866298049
nordholt_h2o2,PINN-network,0.2818971275885103,-24.76443514019592
nordholt_h2o2,PINN-network,0.282565130260521,-24.823121615572777
nordholt_h2o2,PINN-network,0.2832331329325317,-24.881808089112425
nordholt_h2o2,PINN-network,0.2839011356045424,-24.940494560816255
nordholt_h2o2,PINN-network,0.28456913827655306,-24.999181030685754
nordholt_h2o2,PINN-network,0.2852371409485638,-25.057867498722583
nordholt_h2o2,PINN-network,0.28590514362057445,-25.11655396492848
nordholt_h2o2,PINN-network,0.2865731462925851,-25.175240429305244
nordholt_h2o2,PINN-network,0.28724114896459585,-25.23392689185496
nordholt_h2o2,PINN-network,0.2879091516366065,-25.29261335257955
nordholt_h2o2,PINN-network,0.2885771543086172,-25.35129981148125
nordholt_h2o2,PINN-network,0.2892451569806279,-25.4099862685623
nordholt_h2o2,PINN-network,0.2899131596526386,-25.468672723825154
nordholt_h2o2,PINN-network,0.29058116232464926,-25.527359177272206
nordholt_h2o2,PINN-network,0.29124916499666,-25.58604562890608
nordholt_h2o2,PINN-network,0.29191716766867065,-25.644732078729376
nordholt_h2o2,PINN-network,0.2925851703406813,-25.703418526744912
nordholt_h2o2,PINN-network,0.29325317301269205,-25.76210497295557
nordholt_h2o2,PINN-network,0.2939211756847027,-25.82079141736429
nordholt_h2o2,PINN-network,0.2945891783567134,-25.879477859974106
nordholt_h2o2,PINN-network,0.2952571810287241,-25.938164300788095
nordholt_h2o2,PINN-network,0.2959251837007348,-25.996850739809634
nordholt_h2o2,PINN-network,0.29659318637274545,-26.055537177041877
nordholt_h2o2,PINN-network,0.2972611890447562,-26.114223612488345
nordholt_h2o2,PINN-network,0.29792919171676685,-26.172910046152456
nordholt_h2o2,PINN-network,0.2985971943887775,-26.231596478037833
nordholt_h2o2,PINN-network,0.29926519706078825,-26.290282908148075
nordholt_h2o2,PINN-network,0.2999331997327989,-26.348969336486928
nordholt_h2o2,PINN-network,0.3006012024048096,-26.40765576305828
nordholt_h2o2,PINN-network,0.30126920507682026,-26.466342187865955
nordholt_h2o2,PINN-network,0.301937207748831,-26.5250286109139
nordholt_h2o2,PINN-network,0.30260521042084165,-26.58371503220622
nordholt_h2o2,PINN-network,0.3032732130928523,-26.642401451746967
nordholt_h2o2,PINN-network,0.30394121576486305,-26.70108786954043
nordholt_h2o2,PINN-network,0.3046092184368737,-26.75977428559085
nordholt_h2o2,PINN-network,0.3052772211088844,-26.818460699902474
nordholt_h2o2,PINN-network,0.3059452237808951,-26.877147112479832
nordholt_h2o2,PINN-network,0.3066132264529058,-26.935833523327354
nordholt_h2o2,PINN-network,0.30728122912491646,-26.994519932449617
nordholt_h2o2,PINN-network,0.3079492317969272,-27.05320633985117
nordholt_h2o2,PINN-network,0.30861723446893785,-27.111892745536686
nordholt_h2o2,PINN-network,0.3092852371409485,-27.170579149510967
nordholt_h2o2,PINN-network,0.30995323981295925,-27.229265551778813
nordholt_h2o2,PINN-network,0.3106212424849699,-27.28795195234496
nordholt_h2o2,PINN-network,0.3112892451569806,-27.34663835121448
nordholt_h2o2,PINN-network,0.3119572478289913,-27.40532474839231
nordholt_h2o2,PINN-network,0.312625250501002,-27.464011143883475
nordholt_h2o2,PINN-network,0.31329325317301265,-27.52269753769308
nordholt_h2o2,PINN-network,0.3139612558450234,-27.581383929826234
nordholt_h2o2,PINN-network,0.31462925851703405,-27.640070320288253
nordholt_h2o2,PINN-network,0.3152972611890447,-27.698756709084307
nordholt_h2o2,PINN-network,0.31596526386105545,-27.75744309621972
nordholt_h2o2,PINN-network,0.3166332665330661,-27.81612948169989
nordholt_h2o2,PINN-network,0.3173012692050768,-27.874815865530227
nordholt_h2o2,PINN-network,0.31796927187708746,-27.933502247716117
nordholt_h2o2,PINN-network,0.3186372745490982,-27.992188628263193
nordholt_h2o2,PINN-network,0.31930527722110885,-28.05087500717691
nordholt_h2o2,PINN-network,0.3199732798931195,-28.109561384462925
nordholt_h2o2,PINN-network,0.32064128256513025,-28.168247760126913
nordholt_h2o2,PINN-network,0.3213092852371409,-28.226934134174552
nordholt_h2o2,PINN-network,0.3219772879091516,-28.285620506611476
nordholt_h2o2,PINN-network,0.3226452905811623,-28.344306877443596
nordholt_h2o2,PINN-network,0.323313293253173,-28.402993246676733
nordholt_h2o2,PINN-network,0.32398129592518365,-28.461679614316584
nordholt_h2o2,PINN-network,0.3246492985971944,-28.520365980369224
nordholt_h2o2,PINN-network,0.32531730126920505,-28.579052344840537
nordholt_h2o2,PINN-network,0.3259853039412157,-28.637738707736467
nordholt_h2o2,PINN-network,0.32665330661322645,-28.696425069063032
nordholt_h2o2,PINN-network,0.3273213092852371,-28.75511142882629
nordholt_h2o2,PINN-network,0.3279893119572478,-28.813797787032318
nordholt_h2o2,PINN-network,0.3286573146292585,-28.87248414368722
nordholt_h2o2,PINN-network,0.3293253173012692,-28.9311704987971
nordholt_h2o2,PINN-network,0.32999331997327985,-28.98985685236823
nordholt_h2o2,PINN-network,0.3306613226452906,-29.048543204406805
nordholt_h2o2,PINN-network,0.33132932531730125,-29.10722955491892
nordholt_h2o2,PINN-network,0.3319973279893119,-29.165915903911017
nordholt_h2o2,PINN-network,0.33266533066132264,-29.22460225138927
nordholt_h2o2,PINN-network,0.3333333333333333,-29.28328859736012
nordholt_h2o2,PINN-implied-ODE,0.0,0.0
nordholt_h2o2,PINN-implied-ODE,0.000668002672010688,-0.058682865868786405
nordholt_h2o2,PINN-implied-ODE,0.001336005344021376,-0.1173657391310096
nordholt_h2o2,PINN-implied-ODE,0.002004008016032064,-0.17604861880916287
nordholt_h2o2,PINN-implied-ODE,0.002672010688042752,-0.23473150405497845
nordholt_h2o2,PINN-implied-ODE,0.00334001336005344,-0.29341439413234066
nordholt_h2o2,PINN-implied-ODE,0.004008016032064128,-0.35209728840245696
nordholt_h2o2,PINN-implied-ODE,0.004676018704074816,-0.4107801863109928
nordholt_h2o2,PINN-implied-ODE,0.005344021376085504,-0.4694630873769014
nordholt_h2o2,PINN-implied-ODE,0.0060120240480961915,-0.5281459911827395
nordholt_h2o2,PINN-implied-ODE,0.00668002672010688,-0.5868288973662535
nordholt_h2o2,PINN-implied-ODE,0.007348029392117568,-0.6455118056130834
nordholt_h2o2,PINN-implied-ODE,0.008016032064128256,-0.7041947156504335
nordholt_h2o2,PINN-implied-ODE,0.008684034736138943,-0.7628776272415736
nordholt_h2o2,PINN-implied-ODE,0.009352037408149633,-0.8215605401810736
nordholt_h2o2,PINN-implied-ODE,0.01002004008016032,-0.8802434542906632
nordholt_h2o2,PINN-implied-ODE,0.010688042752171008,-0.9389263694156407
nordholt_h2o2,PINN-implied-ODE,0.011356045424181695,-0.9976092854217605
nordholt_h2o2,PINN-implied-ODE,0.012024048096192383,-1.0562922021925227
nordholt_h2o2,PINN-implied-ODE,0.012692050768203072,-1.1149751196268336
nordholt_h2o2,PINN-implied-ODE,0.01336005344021376,-1.1736580376369625
nordholt_h2o2,PINN-implied-ODE,0.014028056112224447,-1.2323409561467789
nordholt_h2o2,PINN-implied-ODE,0.014696058784235137,-1.2910238750902188
nordholt_h2o2,PINN-implied-ODE,0.015364061456245824,-1.3497067944099517
nordholt_h2o2,PINN-implied-ODE,0.01603206412825651,-1.408389714056225
nordholt_h2o2,PINN-implied-ODE,0.0167000668002672,-1.4670726339858677
nordholt_h2o2,PINN-implied-ODE,0.017368069472277887,-1.5257555541614132
nordholt_h2o2,PINN-implied-ODE,0.018036072144288574,-1.5844384745503528
nordholt_h2o2,PINN-implied-ODE,0.018704074816299265,-1.6431213951244694
nordholt_h2o2,PINN-implied-ODE,0.019372077488309953,-1.7018043158592844
nordholt_h2o2,PINN-implied-ODE,0.02004008016032064,-1.7604872367335478
nordholt_h2o2,PINN-implied-ODE,0.020708082832331328,-1.8191701577288244
nordholt_h2o2,PINN-implied-ODE,0.021376085504342016,-1.8778530788291137
nordholt_h2o2,PINN-implied-ODE,0.022044088176352703,-1.9365360000205332
nordholt_h2o2,PINN-implied-ODE,0.02271209084836339,-1.9952189212910347
nordholt_h2o2,PINN-implied-ODE,0.023380093520374078,-2.0539018426301596
nordholt_h2o2,PINN-implied-ODE,0.024048096192384766,-2.1125847640288375
nordholt_h2o2,PINN-implied-ODE,0.024716098864395457,-2.1712676854791955
nordholt_h2o2,PINN-implied-ODE,0.025384101536406144,-2.229950606974398
nordholt_h2o2,PINN-implied-ODE,0.026052104208416832,-2.2886335285085186
nordholt_h2o2,PINN-implied-ODE,0.02672010688042752,-2.3473164500764097
nordholt_h2o2,PINN-implied-ODE,0.027388109552438207,-2.405999371673608
nordholt_h2o2,PINN-implied-ODE,0.028056112224448895,-2.464682293296237
nordholt_h2o2,PINN-implied-ODE,0.028724114896459582,-2.5233652149409362
nordholt_h2o2,PINN-implied-ODE,0.029392117568470273,-2.5820481366047874
nordholt_h2o2,PINN-implied-ODE,0.03006012024048096,-2.6407310582852603
nordholt_h2o2,PINN-implied-ODE,0.03072812291249165,-2.6994139799801524
nordholt_h2o2,PINN-implied-ODE,0.03139612558450233,-2.758096901687559
nordholt_h2o2,PINN-implied-ODE,0.03206412825651302,-2.8167798234058283
nordholt_h2o2,PINN-implied-ODE,0.032732130928523714,-2.875462745133523
nordholt_h2o2,PINN-implied-ODE,0.0334001336005344,-2.934145666869395
nordholt_h2o2,PINN-implied-ODE,0.03406813627254509,-2.9928285886123627
nordholt_h2o2,PINN-implied-ODE,0.034736138944555774,-3.0515115103614914
nordholt_h2o2,PINN-implied-ODE,0.035404141616566465,-3.1101944321159647
nordholt_h2o2,PINN-implied-ODE,0.03607214428857715,-3.1688773538750783
nordholt_h2o2,PINN-implied-ODE,0.03674014696058784,-3.2275602756382122
nordholt_h2o2,PINN-implied-ODE,0.03740814963259853,-3.286243197404841
nordholt_h2o2,PINN-implied-ODE,0.038076152304609215,-3.344926119174502
nordholt_h2o2,PINN-implied-ODE,0.038744154976619906,-3.403609040946794
nordholt_h2o2,PINN-implied-ODE,0.03941215764863059,-3.4622919627213635
nordholt_h2o2,PINN-implied-ODE,0.04008016032064128,-3.520974884497919
nordholt_h2o2,PINN-implied-ODE,0.040748162992651965,-3.5796578062761903
nordholt_h2o2,PINN-implied-ODE,0.041416165664662656,-3.638340728055955
nordholt_h2o2,PINN-implied-ODE,0.04208416833667334,-3.697023649837011
nordholt_h2o2,PINN-implied-ODE,0.04275217100868403,-3.755706571619193
nordholt_h2o2,PINN-implied-ODE,0.04342017368069472,-3.81438949340235
nordholt_h2o2,PINN-implied-ODE,0.044088176352705406,-3.8730724151863507
nordholt_h2o2,PINN-implied-ODE,0.0447561790247161,-3.931755336971087
nordholt_h2o2,PINN-implied-ODE,0.04542418169672678,-3.9904382587564613
nordholt_h2o2,PINN-implied-ODE,0.04609218436873747,-4.049121180542389
nordholt_h2o2,PINN-implied-ODE,0.046760187040748157,-4.107804102328791
nordholt_h2o2,PINN-implied-ODE,0.04742818971275885,-4.166487024115612
nordholt_h2o2,PINN-implied-ODE,0.04809619238476953,-4.2251699459027945
nordholt_h2o2,PINN-implied-ODE,0.04876419505678022,-4.283852867690292
nordholt_h2o2,PINN-implied-ODE,0.049432197728790914,-4.3425357894780605
nordholt_h2o2,PINN-implied-ODE,0.0501002004008016,-4.401218711266065
nordholt_h2o2,PINN-implied-ODE,0.05076820307281229,-4.459901633054274
nordholt_h2o2,PINN-implied-ODE,0.05143620574482297,-4.518584554842663
nordholt_h2o2,PINN-implied-ODE,0.052104208416833664,-4.577267476631204
nordholt_h2o2,PINN-implied-ODE,0.05277221108884435,-4.635950398419878
nordholt_h2o2,PINN-implied-ODE,0.05344021376085504,-4.694633320208669
nordholt_h2o2,PINN-implied-ODE,0.05410821643286573,-4.7533162419975605
nordholt_h2o2,PINN-implied-ODE,0.054776219104876414,-4.811999163786541
nordholt_h2o2,PINN-implied-ODE,0.055444221776887105,-4.870682085575599
nordholt_h2o2,PINN-implied-ODE,0.05611222444889779,-4.929365007364716
nordholt_h2o2,PINN-implied-ODE,0.05678022712090848,-4.988047929153897
nordholt_h2o2,PINN-implied-ODE,0.057448229792919164,-5.046730850943122
nordholt_h2o2,PINN-implied-ODE,0.058116232464929855,-5.105413772732399
nordholt_h2o2,PINN-implied-ODE,0.058784235136940546,-5.164096694521702
nordholt_h2o2,PINN-implied-ODE,0.05945223780895123,-5.222779616311046
nordholt_h2o2,PINN-implied-ODE,0.06012024048096192,-5.281462538100418
nordholt_h2o2,PINN-implied-ODE,0.060788243152972606,-5.340145459889805
nordholt_h2o2,PINN-implied-ODE,0.0614562458249833,-5.398828381679225
nordholt_h2o2,PINN-implied-ODE,0.06212424849699398,-5.457511303468655
nordholt_h2o2,PINN-implied-ODE,0.06279225116900466,-5.516194225258104
nordholt_h2o2,PINN-implied-ODE,0.06346025384101536,-5.574877147047571
nordholt_h2o2,PINN-implied-ODE,0.06412825651302605,-5.633560068837043
nordholt_h2o2,PINN-implied-ODE,0.06479625918503673,-5.69224299062653
nordholt_h2o2,PINN-implied-ODE,0.06546426185704743,-5.750925912416026
nordholt_h2o2,PINN-implied-ODE,0.06613226452905811,-5.809608834205523
nordholt_h2o2,PINN-implied-ODE,0.0668002672010688,-5.868291755995036
nordholt_h2o2,PINN-implied-ODE,0.06746826987307948,-5.926974677784549
nordholt_h2o2,PINN-implied-ODE,0.06813627254509018,-5.985657599574067
nordholt_h2o2,PINN-implied-ODE,0.06880427521710086,-6.044340521363593
nordholt_h2o2,PINN-implied-ODE,0.06947227788911155,-6.103023443153121
nordholt_h2o2,PINN-implied-ODE,0.07014028056112225,-6.161706364942651
nordholt_h2o2,PINN-implied-ODE,0.07080828323313293,-6.220389286732186
nordholt_h2o2,PINN-implied-ODE,0.07147628590514361,-6.279072208521723
nordholt_h2o2,PINN-implied-ODE,0.0721442885771543,-6.337755130311267
nordholt_h2o2,PINN-implied-ODE,0.072812291249165,-6.396438052100809
nordholt_h2o2,PINN-implied-ODE,0.07348029392117568,-6.455120973890347
nordholt_h2o2,PINN-implied-ODE,0.07414829659318636,-6.513803895679891
nordholt_h2o2,PINN-implied-ODE,0.07481629926519706,-6.572486817469437
nordholt_h2o2,PINN-implied-ODE,0.07548430193720775,-6.631169739258989
nordholt_h2o2,PINN-implied-ODE,0.07615230460921843,-6.6898526610485325
nordholt_h2o2,PINN-implied-ODE,0.07682030728122911,-6.748535582838081
nordholt_h2o2,PINN-implied-ODE,0.07748830995323981,-6.807218504627634
nordholt_h2o2,PINN-implied-ODE,0.0781563126252505,-6.8659014264171825
nordholt_h2o2,PINN-implied-ODE,0.07882431529726118,-6.924584348206728
nordholt_h2o2,PINN-implied-ODE,0.07949231796927186,-6.983267269996279
nordholt_h2o2,PINN-implied-ODE,0.08016032064128256,-7.041950191785834
nordholt_h2o2,PINN-implied-ODE,0.08082832331329325,-7.100633113575387
nordholt_h2o2,PINN-implied-ODE,0.08149632598530393,-7.159316035364935
nordholt_h2o2,PINN-implied-ODE,0.08216432865731463,-7.21799895715449
nordholt_h2o2,PINN-implied-ODE,0.08283233132932531,-7.276681878944042
nordholt_h2o2,PINN-implied-ODE,0.083500334001336,-7.335364800733596
nordholt_h2o2,PINN-implied-ODE,0.08416833667334668,-7.394047722523143
nordholt_h2o2,PINN-implied-ODE,0.08483633934535738,-7.452730644312695
nordholt_h2o2,PINN-implied-ODE,0.08550434201736806,-7.511413566102249
nordholt_h2o2,PINN-implied-ODE,0.08617234468937875,-7.570096487891803
nordholt_h2o2,PINN-implied-ODE,0.08684034736138944,-7.628779409681358
nordholt_h2o2,PINN-implied-ODE,0.08750835003340013,-7.68746233147091
nordholt_h2o2,PINN-implied-ODE,0.08817635270541081,-7.746145253260462
nordholt_h2o2,PINN-implied-ODE,0.0888443553774215,-7.804828175050017
nordholt_h2o2,PINN-implied-ODE,0.0895123580494322,-7.863511096839569
nordholt_h2o2,PINN-implied-ODE,0.09018036072144288,-7.922194018629123
nordholt_h2o2,PINN-implied-ODE,0.09084836339345356,-7.980876940418679
nordholt_h2o2,PINN-implied-ODE,0.09151636606546426,-8.03955986220823
nordholt_h2o2,PINN-implied-ODE,0.09218436873747494,-8.09824278399779
nordholt_h2o2,PINN-implied-ODE,0.09285237140948563,-8.156925705787339
nordholt_h2o2,PINN-implied-ODE,0.09352037408149631,-8.21560862757689
nordholt_h2o2,PINN-implied-ODE,0.09418837675350701,-8.274291549366446
nordholt_h2o2,PINN-implied-ODE,0.0948563794255177,-8.332974471155996
nordholt_h2o2,PINN-implied-ODE,0.09552438209752838,-8.391657392945557
nordholt_h2o2,PINN-implied-ODE,0.09619238476953906,-8.450340314735103
