condition,parameter,fixed_value,profile_sse,reference_sse,relative_sse,conditional_gaussian_lr,converged,optimized_D,optimized_alpha,optimized_beta
peyrusson_extracellular_oxacillin,D_abs,0.4855933748302039,46.22839129555577,1.3787908062892658,33.528212608241894,52.68580877725843,True,-0.4855933748302039,1.0000000000005384e-08,0.08887138627075543
peyrusson_extracellular_oxacillin,D_abs,0.48562381047507136,46.22440572281931,1.3787908062892658,33.52532197920791,52.68451549910976,True,-0.48562381047507136,1.0000000000195417e-08,0.08886871535518272
peyrusson_extracellular_oxacillin,D_abs,0.512388026396489,42.81820468975674,1.3787908062892658,31.054895706037673,51.536347014639716,True,-0.512388026396489,1.000000000000009e-08,0.08705733110025167
peyrusson_extracellular_oxacillin,D_abs,0.5406273002504809,39.437677202023416,1.3787908062892658,28.60308976686745,50.302721186956944,True,-0.5406273002504809,1.0000000000000303e-08,0.08590258797968225
peyrusson_extracellular_oxacillin,D_abs,0.5704229269986048,36.10791966319885,1.3787908062892658,26.188105910262014,48.97958002199097,True,-0.5704229269986048,1.0000000000048868e-08,0.08511896387092685
peyrusson_extracellular_oxacillin,D_abs,0.5766223084280314,35.44564281730581,1.3787908062892658,25.707774272661805,48.70190170558184,True,-0.5766223084280314,1.0000000000002434e-08,0.084990150041082
peyrusson_extracellular_oxacillin,D_abs,0.6018606820167997,32.85765747818882,1.3787908062892658,23.830777902137672,47.5646690159093,True,-0.6018606820167997,1.0000000000038067e-08,0.08454480023186572
peyrusson_extracellular_oxacillin,D_abs,0.635031068024749,29.719517146466625,1.3787908062892658,21.554768867694037,46.058956278487386,True,-0.635031068024749,1.0000000000000018e-08,0.08408785330990884
peyrusson_extracellular_oxacillin,D_abs,0.6700295756242753,26.730196498127643,1.3787908062892658,19.38669475905958,44.468804904202656,True,-0.6700295756242753,1.0000000000000018e-08,0.0836943910140668
peyrusson_extracellular_oxacillin,D_abs,0.684715450850486,25.573440637042854,1.3787908062892658,18.547730751025643,43.80521175133862,True,-0.684715450850486,1.0000000000000195e-08,0.08354533001164956
peyrusson_extracellular_oxacillin,D_abs,0.7069569581968077,23.930451860860902,1.3787908062892658,17.35611504784024,42.80917344931836,True,-0.7069569581968077,1.0000000000000018e-08,0.08333063542684194
peyrusson_extracellular_oxacillin,D_abs,0.7459195219512864,21.364769827823153,1.3787908062892658,15.495294667159897,41.10804611966837,True,-0.7459195219512864,1.0000000000000018e-08,0.08297114596123299
peyrusson_extracellular_oxacillin,D_abs,0.7870294319575002,19.080517506294644,1.3787908062892658,13.838587709796213,39.41191351339204,True,-0.7870294319575002,1.0000000000011493e-08,0.08259098227276447
peyrusson_extracellular_oxacillin,D_abs,0.8130716446117171,17.852231462714787,1.3787908062892658,12.947744778455862,38.41382436897254,True,-0.8130716446117171,1.0000000000010783e-08,0.08233768723134549
peyrusson_extracellular_oxacillin,D_abs,0.8304050350458551,17.126263452584972,1.3787908062892658,12.421219647291394,37.79109407923515,True,-0.8304050350458551,1.0000000000000232e-08,0.08215963098210628
peyrusson_extracellular_oxacillin,D_abs,0.8761712005031405,15.489867390574782,1.3787908062892658,11.234385462913407,36.28468808536804,True,-0.8761712005031405,0.001304053131418863,0.1261786010731948
peyrusson_extracellular_oxacillin,D_abs,0.9244596795450828,13.933433699194993,1.3787908062892658,10.10554584179016,34.69626549595844,True,-0.9244596795450828,0.0036599819873791273,0.15876763736232316
peyrusson_extracellular_oxacillin,D_abs,0.9654893846056294,12.707469597698099,1.3787908062892658,9.216386952780503,33.3147463520394,True,-0.9654893846056294,0.005517755954998678,0.17253630381044424
peyrusson_extracellular_oxacillin,D_abs,0.9754094846005316,12.423665417678013,1.3787908062892658,9.010551391123483,32.97594401146059,True,-0.9754094846005316,0.005940943906724912,0.17494623091493589
peyrusson_extracellular_oxacillin,D_abs,1.0291672894991595,10.96824944472492,1.3787908062892658,7.954977212419719,31.106966958374375,True,-1.0291672894991595,0.008057184684900616,0.1843435170180995
peyrusson_extracellular_oxacillin,D_abs,1.085887851714734,9.579341704952498,1.3787908062892658,6.9476396718464795,29.07602979498927,True,-1.085887851714734,0.009995027247250347,0.19013132040080222
peyrusson_extracellular_oxacillin,D_abs,1.1457344578795057,8.271176033461238,1.3787908062892658,5.998862188326757,26.873547239492073,True,-1.1457344578795057,0.011776490075571331,0.19378835846591383
peyrusson_extracellular_oxacillin,D_abs,1.146479228446487,8.25588694690312,1.3787908062892658,5.987773423817755,26.84579441201556,True,-1.146479228446487,0.011797260028364941,0.1938233740652861
peyrusson_extracellular_oxacillin,D_abs,1.2088793938522642,7.058702388585427,1.3787908062892658,5.119487565762412,24.495815238458526,True,-1.2088793938522642,0.013446441206904676,0.19615705738223702
peyrusson_extracellular_oxacillin,D_abs,1.2755044406932803,5.956220990210629,1.3787908062892658,4.3198873701809655,21.94843995298165,True,-1.2755044406932803,0.015067116771699118,0.19778757943027528
peyrusson_extracellular_oxacillin,D_abs,1.3458013979739494,4.97577978482191,1.3787908062892658,3.6087996541064893,19.250628168972103,True,-1.3458013979739494,0.01671419598571082,0.19907094069258013
peyrusson_extracellular_oxacillin,D_abs,1.3613972791592601,4.782000904657477,1.3787908062892658,3.4682570284372995,18.654782557273684,True,-1.3613972791592601,0.017079393037145625,0.19933033542965273
peyrusson_extracellular_oxacillin,D_abs,1.4199726359276317,4.1253977063110545,1.3787908062892658,2.99204033526574,16.439333115890655,True,-1.4199726359276317,0.018471481836383287,0.2002899197002127
peyrusson_extracellular_oxacillin,D_abs,1.4982316780312155,3.407475132927114,1.3787908062892658,2.4713503436374356,13.571470486259882,True,-1.4982316780312155,0.020421477091997556,0.20163010648943913
